session_id,label
p1423_s0013,1
p1423_s0014,1
p1423_s0015,3
p1423_s0016,1
p1423_s0017,1
p1423_s0018,1
p1423_s0019,0
p1423_s0020,0
p1423_s0021,1
p1423_s0022,0
p1423_s0023,3
p1423_s0024,3
p1423_s0025,3
p1423_s0026,0
p1423_s0027,1
p1423_s0028,0
p1423_s0029,3
p1423_s0030,3
p1423_s0031,0
p1423_s0032,1
p1423_s0033,3
p1423_s0034,3
p1424_s0001,1
p1424_s0002,1
p1425_s0001,0
p1425_s0002,0
p1425_s0003,3
p1425_s0004,0
p1425_s0005,0
p1425_s0006,0
p1425_s0007,1
p1425_s0008,3
p1425_s0009,3
p1425_s0010,0
p1425_s0011,3
p1425_s0012,0
p1425_s0013,1
p1425_s0014,0
p1425_s0015,0
p1425_s0016,3
p1425_s0017,3
p1425_s0018,0
p1425_s0019,3
p1425_s0020,0
p1425_s0021,0
p1425_s0022,0
p1425_s0023,0
p1425_s0024,0
p1425_s0025,3
p1425_s0026,3
p1425_s0027,3
p1425_s0028,4
p1425_s0029,0
p1425_s0030,0
p1426_s0001,0
p1427_s0001,0
p1427_s0002,1
p1427_s0003,3
p1427_s0004,3
p1427_s0005,3
p1427_s0006,1
p1427_s0007,3
p1427_s0008,0
p1427_s0009,1
p1427_s0010,2
p1427_s0011,3
p1427_s0012,1
p1427_s0013,1
p1427_s0014,1
p1427_s0015,3
p1427_s0016,1
p1427_s0017,1
p1427_s0018,3
p1427_s0019,0
p1427_s0020,3
p1427_s0021,3
p1427_s0022,3
p1427_s0023,0
p1427_s0024,3
p1427_s0025,3
p1427_s0026,1
p1427_s0027,1
p1427_s0028,1
p1427_s0029,3
p1428_s0001,0
p1429_s0001,1
p1429_s0002,3
p1429_s0003,1
p1429_s0004,3
p1429_s0005,1
p1429_s0006,3
p1429_s0007,1
p1429_s0008,3
p143_s0001,0
p143_s0002,3
p143_s0003,3
p143_s0004,3
p143_s0005,0
p1430_s0001,1
p1430_s0002,2
p1431_s0001,1
p1431_s0002,1
p1431_s0003,0
p1431_s0004,1
p1431_s0005,3
p1432_s0001,0
p1432_s0002,1
p1432_s0003,0
p1432_s0004,0
p1432_s0005,3
p1432_s0006,1
p1432_s0007,0
p1432_s0008,0
p1432_s0009,1
p1432_s0010,0
p1432_s0011,1
p1432_s0012,1
p1432_s0013,3
p1432_s0014,0
p1432_s0015,0
p1432_s0016,1
p1432_s0017,1
p1432_s0018,3
p1432_s0019,2
p1433_s0001,3
p1434_s0001,1
p1434_s0002,1
p1434_s0003,3
p1434_s0004,4
p1434_s0005,3
p1434_s0006,1
p1434_s0007,3
p1434_s0008,3
p1434_s0009,0
p1434_s0010,3
p1434_s0011,3
p1434_s0012,0
p1434_s0013,0
p1434_s0014,3
p1434_s0015,1
p1434_s0016,3
p1434_s0017,3
p1434_s0018,3
p1434_s0019,3
p1434_s0020,3
p1434_s0021,0
p1434_s0022,1
p1434_s0023,0
p1434_s0024,0
p1434_s0025,1
p1434_s0026,3
p1434_s0027,3
p1434_s0028,3
p1434_s0029,3
p1434_s0030,3
p1434_s0031,1
p1434_s0032,3
p1434_s0033,1
p1434_s0034,1
p1434_s0035,1
p1434_s0036,1
p1434_s0037,3
p1434_s0038,1
p1434_s0039,3
p1434_s0040,3
p1434_s0041,3
p1434_s0042,3
p1434_s0043,3
p1434_s0044,3
p1434_s0045,2
p1435_s0001,3
p1436_s0001,1
p1436_s0002,0
p1436_s0003,1
p1436_s0004,2
p1437_s0001,0
p1437_s0002,2
p1438_s0001,1
p1438_s0002,3
p1438_s0003,1
p1438_s0004,1
p1438_s0005,0
p1438_s0006,1
p1438_s0007,1
p1438_s0008,1
p1438_s0009,3
p1438_s0010,3
p1438_s0011,3
p1438_s0012,4
p1438_s0013,0
p1439_s0001,1
p1439_s0002,0
p1439_s0003,1
p1439_s0004,1
p1439_s0005,3
p1439_s0006,1
p1439_s0007,0
p144_s0001,0
p144_s0002,1
p144_s0003,3
p144_s0004,0
p1440_s0001,1
p1440_s0002,0
p1440_s0003,3
p1441_s0001,0
p1442_s0001,1
p1442_s0002,3
p1443_s0001,4
p1443_s0002,3
p1443_s0003,3
p1443_s0004,3
p1443_s0005,0
p1443_s0006,3
p1443_s0007,0
p1443_s0008,3
p1443_s0009,0
p1443_s0010,0
p1443_s0011,1
p1443_s0012,3
p1443_s0013,3
p1443_s0014,1
p1443_s0015,3
p1443_s0016,0
p1443_s0017,0
p1443_s0018,2
p1444_s0001,1
p1444_s0002,2
p1444_s0003,3
p1445_s0001,0
p1446_s0001,0
p1447_s0001,0
p1447_s0002,0
p1448_s0001,0
p1449_s0001,0
p1449_s0002,1
p1449_s0003,3
p1449_s0004,1
p1449_s0005,1
p1449_s0006,3
p1449_s0007,1
p1449_s0008,1
p1449_s0009,1
p1449_s0010,3
p1449_s0011,3
p1449_s0012,3
p1449_s0013,1
p1449_s0014,3
p1449_s0015,3
p1449_s0016,3
p1449_s0017,1
p1449_s0018,0
p1449_s0019,0
p1449_s0020,3
p1449_s0021,3
p1449_s0022,3
p1449_s0023,3
p1449_s0024,3
p1449_s0025,3
p1449_s0026,0
p1449_s0027,3
p1449_s0028,3
p1449_s0029,1
p1449_s0030,1
p1449_s0031,2
p1449_s0032,1
p1449_s0033,3
p1449_s0034,3
p1449_s0035,3
p1449_s0036,3
p1449_s0037,0
p1449_s0038,1
p1449_s0039,0
p1449_s0040,0
p1449_s0041,2
p1449_s0042,1
p1449_s0043,3
p1449_s0044,3
p1449_s0045,1
p1449_s0046,0
p1449_s0047,3
p1449_s0048,1
p1449_s0049,1
p1449_s0050,0
p1449_s0051,3
p1449_s0052,3
p1449_s0053,3
p1449_s0054,3
p1449_s0055,3
p1449_s0056,3
p1449_s0057,1
p1449_s0058,0
p1449_s0059,3
p145_s0001,0
p145_s0002,3
p145_s0003,3
p1450_s0001,1
p1450_s0002,1
p1450_s0003,1
p1450_s0004,3
p1450_s0005,1
p1450_s0006,1
p1450_s0007,3
p1450_s0008,3
p1450_s0009,1
p1450_s0010,1
p1450_s0011,1
p1450_s0012,3
p1450_s0013,2
p1451_s0001,0
p1451_s0002,1
p1451_s0003,0
p1451_s0004,1
p1451_s0005,0
p1451_s0006,0
p1451_s0007,1
p1451_s0008,0
p1451_s0009,0
p1451_s0010,1
p1451_s0011,1
p1451_s0012,3
p1451_s0013,1
p1451_s0014,1
p1451_s0015,2
p1453_s0001,1
p1453_s0002,3
p1453_s0003,1
p1454_s0001,1
p1454_s0002,1
p1454_s0003,3
p1454_s0004,1
p1454_s0005,0
p1454_s0006,3
p1454_s0007,1
p1454_s0008,1
p1454_s0009,3
p1454_s0010,0
p1454_s0011,0
p1454_s0012,1
p1454_s0013,0
p1454_s0014,2
p1454_s0015,3
p1454_s0016,0
p1454_s0017,3
p1454_s0018,0
p1454_s0019,0
p1454_s0020,3
p1454_s0021,3
p1454_s0022,0
p1454_s0023,3
p1454_s0024,1
p1454_s0025,2
p1454_s0026,1
p1454_s0027,3
p1454_s0028,1
p1454_s0029,1
p1454_s0030,0
p1454_s0031,1
p1454_s0032,3
p1454_s0033,3
p1454_s0034,1
p1455_s0001,1
p1455_s0002,3
p1455_s0003,3
p1455_s0004,1
p1455_s0005,1
p1455_s0006,3
p1455_s0007,3
p1455_s0008,3
p1455_s0009,3
p1455_s0010,1
p1455_s0011,3
p1455_s0012,3
p1455_s0013,3
p1456_s0001,0
p1456_s0002,0
p1457_s0001,0
p1458_s0001,1
p1458_s0002,1
p1458_s0003,2
p1458_s0004,2
p1459_s0001,0
p146_s0001,1
p1460_s0001,1
p1460_s0002,3
p1460_s0003,1
p1460_s0004,1
p1460_s0005,1
p1460_s0006,1
p1460_s0007,2
p1461_s0001,1
p1461_s0002,0
p1461_s0003,1
p1461_s0004,1
p1461_s0005,2
p1462_s0001,0
p1462_s0002,0
p1462_s0003,1
p1462_s0004,0
p1462_s0005,0
p1462_s0006,4
p1462_s0007,1
p1462_s0008,2
p1462_s0009,2
p1463_s0001,0
p1464_s0001,1
p1464_s0002,0
p1464_s0003,3
p1464_s0004,0
p1464_s0005,0
p1464_s0006,1
p1464_s0007,1
p1464_s0008,1
p1464_s0009,1
p1464_s0010,1
p1464_s0011,1
p1464_s0012,1
p1464_s0013,0
p1464_s0014,3
p1464_s0015,0
p1465_s0001,0
p1465_s0002,1
p1466_s0001,1
p1466_s0002,0
p1466_s0003,1
p1466_s0004,3
p1466_s0005,0
p1466_s0006,3
p1466_s0007,1
p1466_s0008,3
p1466_s0009,1
p1468_s0001,2
p1468_s0002,0
p1468_s0003,1
p1468_s0004,1
p1468_s0005,3
p1468_s0006,1
p1468_s0007,0
p1468_s0008,3
p1468_s0009,0
p1468_s0010,3
p1468_s0011,0
p1468_s0012,3
p1468_s0013,3
p1468_s0014,3
p1468_s0015,1
p1468_s0016,1
p1468_s0017,0
p1468_s0018,1
p1468_s0019,1
p1468_s0020,0
p1468_s0021,3
p1468_s0022,3
p1468_s0023,3
p1468_s0024,1
p1468_s0025,3
p1468_s0026,1
p1468_s0027,0
p1468_s0028,3
p1468_s0029,3
p1468_s0030,3
p1468_s0031,3
p1468_s0032,3
p1468_s0033,3
p1468_s0034,0
p1468_s0035,3
p1468_s0036,1
p1468_s0037,3
p1468_s0038,2
p1469_s0001,1
p1469_s0002,1
p1469_s0003,1
p1469_s0004,1
p1469_s0005,1
p1469_s0006,0
p1469_s0007,1
p1469_s0008,1
p147_s0001,0
p147_s0002,1
p147_s0003,3
p147_s0004,0
p147_s0005,3
p147_s0006,1
p147_s0007,0
p147_s0008,2
p1470_s0001,0
p1470_s0002,3
p1471_s0001,0
p1472_s0001,1
p1472_s0002,1
p1472_s0003,1
p1472_s0004,0
p1472_s0005,0
p1473_s0001,1
p1473_s0002,1
p1473_s0003,3
p1473_s0004,1
p1473_s0005,0
p1473_s0006,0
p1473_s0007,1
p1473_s0008,3
p1473_s0009,0
p1473_s0010,1
p1473_s0011,0
p1473_s0012,1
p1473_s0013,3
p1473_s0014,3
p1473_s0015,2
p1473_s0016,2
p1473_s0017,2
p1473_s0018,0
p1473_s0019,0
p1473_s0020,3
p1473_s0021,1
p1473_s0022,0
p1475_s0001,0
p1475_s0002,3
p1476_s0001,1
p1476_s0002,1
p1476_s0003,1
p1476_s0004,1
p1476_s0005,1
p1476_s0006,1
p1476_s0007,1
p1476_s0008,1
p1476_s0009,0
p1476_s0010,1
p1476_s0011,3
p1476_s0012,1
p1476_s0013,0
p1476_s0014,1
p1476_s0015,1
p1476_s0016,1
p1477_s0001,1
p1477_s0002,1
p1477_s0003,1
p1477_s0004,1
p1478_s0001,1
p1478_s0002,1
p1478_s0003,1
p1478_s0004,0
p1479_s0001,1
p148_s0001,3
p1480_s0001,0
p1481_s0001,2
p1481_s0002,2
p1481_s0003,1
p1481_s0004,1
p1481_s0005,1
p1481_s0006,1
p1482_s0001,1
p1482_s0002,0
p1483_s0001,0
p1483_s0002,1
p1483_s0003,1
p1483_s0004,0
p1483_s0005,3
p1483_s0006,2
p1484_s0001,1
p1484_s0002,0
p1484_s0003,1
p1484_s0004,0
p1484_s0005,0
p1484_s0006,1
p1484_s0007,1
p1484_s0008,1
p1484_s0009,1
p1484_s0010,1
p1484_s0011,0
p1484_s0012,4
p1484_s0013,1
p1484_s0014,3
p1484_s0015,1
p1484_s0016,0
p1484_s0017,0
p1484_s0018,0
p1484_s0019,0
p1484_s0020,0
p1484_s0021,0
p1484_s0022,3
p1484_s0023,3
p1484_s0024,0
p1484_s0025,0
p1484_s0026,3
p1484_s0027,0
p1485_s0001,0
p1486_s0001,4
p1486_s0002,1
p1486_s0003,1
p1487_s0001,2
p1487_s0002,3
p1488_s0001,3
p1489_s0001,1
p149_s0001,1
p149_s0002,1
p149_s0003,3
p149_s0004,1
p149_s0005,1
p149_s0006,1
p149_s0007,4
p149_s0008,1
p149_s0009,0
p149_s0010,3
p149_s0011,1
p149_s0012,3
p149_s0013,1
p149_s0014,2
p149_s0015,3
p149_s0016,1
p149_s0017,4
p149_s0018,3
p149_s0019,0
p149_s0020,0
p149_s0021,3
p149_s0022,1
p149_s0023,0
p149_s0024,3
p149_s0025,0
p149_s0026,1
p149_s0027,0
p149_s0028,0
p149_s0029,3
p149_s0030,3
p149_s0031,0
p149_s0032,0
p149_s0033,0
p149_s0034,0
p149_s0035,0
p149_s0036,0
p149_s0037,0
p149_s0038,0
p149_s0039,0
p149_s0040,0
p149_s0041,0
p149_s0042,3
p149_s0043,3
p149_s0044,3
p149_s0045,3
p149_s0046,0
p149_s0047,0
p149_s0048,0
p149_s0049,3
p149_s0050,3
p149_s0051,3
p149_s0052,0
p149_s0053,0
p149_s0054,0
p149_s0055,0
p149_s0056,0
p149_s0057,0
p149_s0058,0
p149_s0059,3
p149_s0060,3
p149_s0061,0
p149_s0062,3
p149_s0063,0
p149_s0064,0
p149_s0065,0
p149_s0066,3
p149_s0067,0
p149_s0068,0
p149_s0069,0
p149_s0070,0
p149_s0071,0
p149_s0072,3
p149_s0073,3
p149_s0074,0
p149_s0075,0
p149_s0076,0
p149_s0077,0
p149_s0078,0
p149_s0079,3
p149_s0080,3
p149_s0081,3
p149_s0082,0
p149_s0083,0
p149_s0084,3
p149_s0085,0
p149_s0086,0
p149_s0087,3
p149_s0088,3
p149_s0089,0
p149_s0090,3
p149_s0091,3
p149_s0092,3
p149_s0093,0
p149_s0094,0
p149_s0095,0
p149_s0096,0
p149_s0097,0
p149_s0098,0
p149_s0099,0
p149_s0100,0
p149_s0101,0
p149_s0102,0
p149_s0103,0
p149_s0104,0
p149_s0105,3
p149_s0106,2
p149_s0107,0
p149_s0108,2
p1490_s0001,0
p1490_s0002,3
p1490_s0003,1
p1491_s0001,0
p1491_s0002,3
p1491_s0003,0
p1491_s0004,2
p1491_s0005,0
p1491_s0006,0
p1491_s0007,3
p1491_s0008,0
p1491_s0009,0
p1491_s0010,1
p1491_s0011,3
p1491_s0012,3
p1491_s0013,1
p1491_s0014,0
p1491_s0015,2
p1491_s0016,3
p1491_s0017,1
p1493_s0001,1
p1493_s0002,1
p1493_s0003,1
p1493_s0004,1
p1493_s0005,1
p1493_s0006,3
p1493_s0007,1
p1493_s0008,3
p1493_s0009,1
p1493_s0010,0
p1493_s0011,3
p1493_s0012,1
p1493_s0013,3
p1493_s0014,3
p1493_s0015,3
p1493_s0016,1
p1493_s0017,3
p1493_s0018,0
p1493_s0019,3
p1493_s0020,3
p1493_s0021,3
p1493_s0022,3
p1493_s0023,0
p1493_s0024,1
p1493_s0025,1
p1493_s0026,0
p1493_s0027,1
p1493_s0028,3
p1493_s0029,3
p1493_s0030,3
p1493_s0031,0
p1493_s0032,3
p1493_s0033,3
p1493_s0034,4
p1493_s0035,3
p1493_s0036,3
p1493_s0037,0
p1493_s0038,0
p1493_s0039,3
p1493_s0040,3
p1493_s0041,3
p1493_s0042,3
p1493_s0043,3
p1493_s0044,3
p1493_s0045,4
p1493_s0046,3
p1493_s0047,3
p1493_s0048,3
p1493_s0049,3
p1493_s0050,3
p1493_s0051,3
p1493_s0052,0
p1493_s0053,0
p1493_s0054,3
p1493_s0055,3
p1493_s0056,3
p1493_s0057,3
p1493_s0058,3
p1493_s0059,4
p1493_s0060,3
p1493_s0061,0
p1493_s0062,3
p1493_s0063,3
p1493_s0064,3
p1493_s0065,3
p1493_s0066,0
p1493_s0067,0
p1493_s0068,3
p1493_s0069,3
p1493_s0070,3
p1493_s0071,0
p1493_s0072,3
p1493_s0073,3
p1493_s0074,3
p1493_s0075,0
p1493_s0076,3
p1493_s0077,3
p1493_s0078,3
p1493_s0079,3
p1493_s0080,3
p1493_s0081,3
p1493_s0082,2
p1493_s0083,3
p1493_s0084,3
p1493_s0085,3
p1493_s0086,3
p1493_s0087,3
p1493_s0088,3
p1493_s0089,3
p1493_s0090,3
p1493_s0091,3
p1493_s0092,3
p1493_s0093,3
p1494_s0001,1
p1494_s0002,4
p1495_s0001,0
p1496_s0001,0
p1496_s0002,1
p1496_s0003,3
p1496_s0004,2
p1496_s0005,2
p1497_s0001,3
p1498_s0001,0
p1498_s0002,1
p1498_s0003,1
p1498_s0004,3
p1498_s0005,3
p1498_s0006,0
p1498_s0007,3
p1498_s0008,1
p1498_s0009,1
p1498_s0010,3
p1498_s0011,3
p1498_s0012,3
p1498_s0013,0
p1498_s0014,3
p1498_s0015,3
p1499_s0001,3
p15_s0001,0
p150_s0001,0
p1500_s0001,0
p1500_s0002,0
p1501_s0001,0
p1501_s0002,1
p1501_s0003,3
p1501_s0004,0
p1501_s0005,1
p1501_s0006,1
p1501_s0007,3
p1501_s0008,3
p1501_s0009,1
p1501_s0010,1
p1501_s0011,0
p1501_s0012,0
p1501_s0013,1
p1501_s0014,1
p1501_s0015,0
p1501_s0016,3
p1501_s0017,0
p1501_s0018,3
p1501_s0019,1
p1501_s0020,1
p1501_s0021,1
p1501_s0022,3
p1501_s0023,3
p1501_s0024,3
p1501_s0025,0
p1502_s0001,0
p1502_s0002,0
p1502_s0003,2
p1503_s0001,3
p1503_s0002,1
p1504_s0001,1
p1504_s0002,0
p1504_s0003,1
p1504_s0004,1
p1504_s0005,1
p1504_s0006,1
p1504_s0007,0
p1504_s0008,2
p1505_s0001,0
p1505_s0002,1
p1505_s0003,0
p1505_s0004,2
p1506_s0001,0
p1506_s0002,3
p1506_s0003,0
p1506_s0004,0
p1506_s0005,3
p1506_s0006,0
p1506_s0007,1
p1506_s0008,1
p1506_s0009,2
p1506_s0010,3
p1506_s0011,3
p1506_s0012,0
p1506_s0013,1
p1506_s0014,3
p1506_s0015,0
p1506_s0016,3
p1506_s0017,3
p1506_s0018,3
p1506_s0019,0
p1506_s0020,3
p1506_s0021,0
p1506_s0022,0
p1506_s0023,0
p1506_s0024,1
p1506_s0025,3
p1506_s0026,3
p1507_s0001,1
p1507_s0002,0
p1507_s0003,3
p1507_s0004,3
p1507_s0005,1
p1507_s0006,1
p1507_s0007,1
p1508_s0001,0
p1508_s0002,1
p1508_s0003,0
p1508_s0004,1
p1508_s0005,3
p1508_s0006,0
p1508_s0007,3
p1508_s0008,1
p1508_s0009,0
p1508_s0010,1
p1508_s0011,3
p1508_s0012,0
p1508_s0013,3
p1508_s0014,3
p1508_s0015,3
p1508_s0016,1
p1508_s0017,1
p1508_s0018,1
p1508_s0019,0
p1508_s0020,3
p1508_s0021,1
p1508_s0022,2
p1508_s0023,3
p1508_s0024,3
p1508_s0025,3
p1508_s0026,0
p1509_s0001,1
p1509_s0002,1
p1509_s0003,1
p1509_s0004,1
p1509_s0005,1
p1509_s0006,1
p1509_s0007,1
p1509_s0008,3
p1509_s0009,1
p1509_s0010,1
p1509_s0011,1
p1509_s0012,1
p1509_s0013,2
p1509_s0014,3
p1509_s0015,1
p1509_s0016,0
p1509_s0017,0
p1509_s0018,2
p1509_s0019,0
p1509_s0020,2
p1509_s0021,2
p1509_s0022,2
p1509_s0023,3
p1509_s0024,2
p1509_s0025,0
p1509_s0026,0
p1509_s0027,0
p1509_s0028,2
p1509_s0029,2
p151_s0001,1
p151_s0002,1
p151_s0003,1
p151_s0004,1
p151_s0005,1
p151_s0006,3
p1510_s0001,1
p1510_s0002,1
p1510_s0003,0
p1510_s0004,0
p1510_s0005,1
p1510_s0006,1
p1510_s0007,1
p1510_s0008,3
p1510_s0009,1
p1510_s0010,0
p1510_s0011,1
p1510_s0012,0
p1510_s0013,3
p1510_s0014,3
p1510_s0015,3
p1510_s0016,1
p1510_s0017,1
p1511_s0001,1
p1512_s0001,0
p1512_s0002,0
p1512_s0003,1
p1512_s0004,3
p1512_s0005,3
p1512_s0006,2
p1512_s0007,1
p1512_s0008,1
p1513_s0001,0
p1513_s0002,0
p1514_s0001,0
p1514_s0002,0
p1514_s0003,0
p1514_s0004,0
p1514_s0005,1
p1514_s0006,0
p1515_s0001,0
p1515_s0002,3
p1515_s0003,0
p1516_s0001,2
p1516_s0002,0
p1516_s0003,2
p1518_s0001,1
p1518_s0002,1
p1518_s0003,1
p1518_s0004,1
p1518_s0005,3
p1518_s0006,0
p1518_s0007,0
p1518_s0008,0
p1518_s0009,1
p1518_s0010,1
p1518_s0011,3
p1518_s0012,3
p1518_s0013,1
p1518_s0014,3
p1518_s0015,1
p1518_s0016,0
p1518_s0017,1
p1518_s0018,3
p1518_s0019,1
p1518_s0020,1
p1518_s0021,1
p1518_s0022,1
p1518_s0023,1
p1518_s0024,1
p1518_s0025,1
p1518_s0026,1
p1518_s0027,1
p1518_s0028,3
p1518_s0029,3
p1518_s0030,0
p1518_s0031,1
p1518_s0032,1
p1518_s0033,0
p1518_s0034,3
p1518_s0035,3
p1518_s0036,0
p1518_s0037,2
p1518_s0038,3
p1518_s0039,3
p1518_s0040,4
p1518_s0041,0
p1518_s0042,3
p1518_s0043,2
p1519_s0001,1
p152_s0001,0
p152_s0002,3
p152_s0003,3
p152_s0004,3
p152_s0005,1
p152_s0006,0
p152_s0007,0
p152_s0008,3
p1520_s0001,0
p1521_s0001,0
p1521_s0002,4
p1522_s0001,3
p1523_s0001,1
p1523_s0002,2
p1524_s0001,0
p1524_s0002,1
p1524_s0003,3
p1524_s0004,1
p1524_s0005,3
p1524_s0006,0
p1524_s0007,1
p1524_s0008,0
p1524_s0009,0
p1524_s0010,1
p1524_s0011,0
p1524_s0012,1
p1524_s0013,0
p1524_s0014,0
p1524_s0015,3
p1524_s0016,0
p1524_s0017,3
p1524_s0018,3
p1524_s0019,1
p1524_s0020,0
p1524_s0021,0
p1524_s0022,0
p1524_s0023,0
p1524_s0024,0
p1524_s0025,0
p1524_s0026,3
p1524_s0027,3
p1524_s0028,3
p1524_s0029,3
p1524_s0030,0
p1524_s0031,1
p1524_s0032,0
p1524_s0033,0
p1524_s0034,3
p1524_s0035,3
p1524_s0036,0
p1524_s0037,0
p1524_s0038,3
p1524_s0039,3
p1524_s0040,3
p1524_s0041,3
p1524_s0042,3
p1524_s0043,3
p1524_s0044,3
p1524_s0045,3
p1525_s0001,1
p1525_s0002,3
p1525_s0003,3
p1525_s0004,1
p1525_s0005,1
p1525_s0006,3
p1525_s0007,1
p1525_s0008,1
p1525_s0009,3
p1525_s0010,3
p1526_s0001,3
p1526_s0002,3
p1526_s0003,3
p1526_s0004,3
p1526_s0005,4
p1526_s0006,1
p1526_s0007,1
p1526_s0008,3
p1526_s0009,1
p1526_s0010,3
p1526_s0011,3
p1526_s0012,1
p1526_s0013,1
p1526_s0014,1
p1526_s0015,0
p1526_s0016,1
p1526_s0017,3
p1526_s0018,3
p1526_s0019,1
p1526_s0020,3
p1526_s0021,1
p1526_s0022,0
p1526_s0023,1
p1526_s0024,3
p1526_s0025,3
p1526_s0026,3
p1526_s0027,0
p1526_s0028,0
p1526_s0029,0
p1526_s0030,0
p1526_s0031,3
p1526_s0032,0
p1526_s0033,0
p1526_s0034,3
p1526_s0035,3
p1526_s0036,3
p1526_s0037,3
p1526_s0038,3
p1526_s0039,3
p1526_s0040,3
p1527_s0001,0
p1527_s0002,3
p1528_s0001,0
p1528_s0002,2
p1528_s0003,2
p1529_s0001,0
p1529_s0002,3
p153_s0001,1
p153_s0002,1
p153_s0003,0
p1530_s0001,0
p1531_s0001,0
p1531_s0002,0
p1531_s0003,1
p1531_s0004,2
p1532_s0001,2
p1533_s0001,0
p1533_s0002,1
p1533_s0003,1
p1533_s0004,0
p1533_s0005,1
p1533_s0006,1
p1533_s0007,1
p1533_s0008,1
p1533_s0009,0
p1533_s0010,3
p1533_s0011,1
p1533_s0012,3
p1533_s0013,2
p1533_s0014,2
p1534_s0001,1
p1535_s0001,3
p1535_s0002,0
p1535_s0003,3
p1535_s0004,0
p1535_s0005,1
p1535_s0006,0
p1535_s0007,3
p1536_s0001,0
p1536_s0002,2
p1536_s0003,3
p1536_s0004,0
p1536_s0005,2
p1536_s0006,3
p1536_s0007,3
p1537_s0001,1
p1537_s0002,3
p1537_s0003,1
p1537_s0004,1
p1537_s0005,0
p1537_s0006,0
p1537_s0007,0
p1537_s0008,3
p1537_s0009,1
p1537_s0010,0
p1537_s0011,0
p1537_s0012,1
p1537_s0013,3
p1537_s0014,1
p1537_s0015,3
p1537_s0016,0
p1537_s0017,1
p1537_s0018,0
p1538_s0001,1
p1538_s0002,1
p1538_s0003,1
p1538_s0004,3
p1538_s0005,3
p1538_s0006,0
p1538_s0007,0
p1538_s0008,1
p1538_s0009,1
p1538_s0010,1
p1538_s0011,2
p1538_s0012,0
p1538_s0013,1
p1538_s0014,0
p1538_s0015,3
p1538_s0016,0
p1538_s0017,0
p1538_s0018,2
p1538_s0019,0
p1538_s0020,0
p1538_s0021,3
p1538_s0022,1
p1538_s0023,3
p1538_s0024,2
p1538_s0025,0
p1538_s0026,2
p1538_s0027,2
p1539_s0001,0
p1539_s0002,3
p154_s0001,0
p154_s0002,1
p154_s0003,3
p154_s0004,3
p154_s0005,1
p154_s0006,3
p154_s0007,0
p154_s0008,1
p154_s0009,3
p154_s0010,1
p154_s0011,0
p154_s0012,0
p1540_s0001,1
p1541_s0001,0
p1541_s0002,3
p1541_s0003,1
p1541_s0004,0
p1541_s0005,3
p1541_s0006,3
p1541_s0007,0
p1541_s0008,3
p1541_s0009,3
p1541_s0010,3
p1541_s0011,3
p1541_s0012,3
p1541_s0013,3
p1541_s0014,0
p1541_s0015,1
p1541_s0016,3
p1541_s0017,1
p1541_s0018,3
p1541_s0019,1
p1541_s0020,0
p1541_s0021,3
p1541_s0022,3
p1541_s0023,1
p1541_s0024,1
p1541_s0025,3
p1541_s0026,0
p1541_s0027,0
p1541_s0028,1
p1541_s0029,0
p1541_s0030,1
p1541_s0031,0
p1541_s0032,3
p1541_s0033,3
p1541_s0034,0
p1541_s0035,3
p1541_s0036,3
p1541_s0037,3
p1541_s0038,3
p1541_s0039,3
p1541_s0040,3
p1541_s0041,3
p1541_s0042,3
p1541_s0043,3
p1541_s0044,3
p1541_s0045,3
p1541_s0046,0
p1541_s0047,1
p1541_s0048,0
p1541_s0049,3
p1541_s0050,3
p1541_s0051,3
p1541_s0052,0
p1541_s0053,0
p1541_s0054,3
p1541_s0055,3
p1541_s0056,3
p1541_s0057,0
p1541_s0058,3
p1541_s0059,3
p1541_s0060,3
p1541_s0061,3
p1541_s0062,3
p1541_s0063,3
p1541_s0064,3
p1541_s0065,3
p1541_s0066,3
p1541_s0067,3
p1541_s0068,3
p1541_s0069,3
p1541_s0070,3
p1541_s0071,3
p1541_s0072,3
p1542_s0001,1
p1542_s0002,0
p1542_s0003,0
p1542_s0004,3
p1542_s0005,3
p1542_s0006,3
p1542_s0007,2
p1542_s0008,1
p1542_s0009,1
p1542_s0010,3
p1542_s0011,1
p1542_s0012,0
p1543_s0001,0
p1543_s0002,0
p1543_s0003,0
p1543_s0004,3
p1543_s0005,1
p1543_s0006,1
p1543_s0007,1
p1543_s0008,3
p1543_s0009,3
p1543_s0010,0
p1543_s0011,1
p1543_s0012,3
p1543_s0013,1
p1544_s0001,0
p1545_s0001,1
p1545_s0002,1
p1546_s0001,0
p1546_s0002,0
p1546_s0003,1
p1546_s0004,1
p1546_s0005,1
p1546_s0006,1
p1546_s0007,2
p1547_s0001,0
p1547_s0002,0
p1547_s0003,0
p1547_s0004,0
p1547_s0005,2
p1547_s0006,3
p1547_s0007,0
p1547_s0008,0
p1547_s0009,0
p1547_s0010,3
p1547_s0011,0
p1547_s0012,0
p1547_s0013,0
p1547_s0014,2
p1547_s0015,1
p1547_s0016,1
p1547_s0017,0
p1547_s0018,0
p1547_s0019,0
p1547_s0020,3
p1547_s0021,0
p1547_s0022,3
p1547_s0023,0
p1547_s0024,0
p1547_s0025,0
p1547_s0026,3
p1547_s0027,0
p1547_s0028,3
p1547_s0029,0
p1547_s0030,0
p1547_s0031,2
p1548_s0001,0
