session_id,label
p3885_s0005,2
p3885_s0006,2
p3885_s0007,2
p3886_s0001,1
p3886_s0002,0
p3886_s0003,0
p3886_s0004,0
p3886_s0005,0
p3886_s0006,0
p3886_s0007,2
p3886_s0008,2
p3886_s0009,0
p3886_s0010,2
p3886_s0011,0
p3886_s0012,2
p3886_s0013,0
p3886_s0014,2
p3886_s0015,0
p3886_s0016,1
p3886_s0017,2
p3886_s0018,0
p3886_s0019,0
p3886_s0020,2
p3886_s0021,0
p3886_s0022,2
p3886_s0023,0
p3887_s0001,1
p3887_s0002,0
p3887_s0003,1
p3887_s0004,1
p3887_s0005,0
p3887_s0006,0
p3887_s0007,0
p3887_s0008,0
p3888_s0001,1
p3888_s0002,1
p3888_s0003,1
p3888_s0004,1
p3888_s0005,0
p3888_s0006,0
p3888_s0007,0
p3888_s0008,0
p3888_s0009,0
p3888_s0010,2
p3888_s0011,0
p3888_s0012,0
p3888_s0013,0
p3888_s0014,2
p3888_s0015,0
p3888_s0016,2
p3888_s0017,0
p3888_s0018,0
p3888_s0019,0
p3888_s0020,2
p3888_s0021,2
p3889_s0001,1
p389_s0001,1
p389_s0002,2
p3890_s0001,1
p3890_s0002,0
p3890_s0003,0
p3890_s0004,2
p3890_s0005,0
p3891_s0001,1
p3891_s0002,0
p3891_s0003,2
p3891_s0004,2
p3891_s0005,2
p3892_s0001,2
p3892_s0002,2
p3893_s0001,1
p3893_s0002,0
p3893_s0003,2
p3893_s0004,2
p3893_s0005,2
p3894_s0001,1
p3895_s0001,1
p3895_s0002,0
p3895_s0003,0
p3896_s0001,1
p3896_s0002,0
p3896_s0003,1
p3896_s0004,2
p3896_s0005,2
p3896_s0006,0
p3896_s0007,0
p3897_s0001,1
p3897_s0002,0
p3897_s0003,2
p3897_s0004,2
p3897_s0005,0
p3897_s0006,2
p3897_s0007,2
p3897_s0008,2
p3897_s0009,2
p3897_s0010,2
p3897_s0011,2
p3897_s0012,0
p3897_s0013,2
p3897_s0014,2
p3897_s0015,0
p3897_s0016,2
p3897_s0017,2
p3897_s0018,0
p3897_s0019,2
p3897_s0020,2
p3897_s0021,2
p3897_s0022,2
p3897_s0023,0
p3897_s0024,0
p3897_s0025,2
p3897_s0026,2
p3897_s0027,0
p3897_s0028,0
p3897_s0029,2
p3897_s0030,2
p3897_s0031,2
p3897_s0032,2
p3897_s0033,2
p3897_s0034,2
p3897_s0035,2
p3897_s0036,2
p3897_s0037,2
p3897_s0038,2
p3897_s0039,2
p3897_s0040,2
p3897_s0041,2
p3897_s0042,0
p3897_s0043,0
p3897_s0044,2
p3897_s0045,0
p3897_s0046,2
p3897_s0047,2
p3897_s0048,2
p3897_s0049,2
p3897_s0050,0
p3897_s0051,2
p3897_s0052,2
p3897_s0053,0
p3897_s0054,2
p3898_s0001,2
p3898_s0002,2
p3898_s0003,0
p3899_s0001,1
p39_s0001,2
p390_s0001,1
p390_s0002,0
p390_s0003,2
p3900_s0001,1
p3900_s0002,0
p3900_s0003,2
p3901_s0001,1
p3901_s0002,1
p3901_s0003,2
p3901_s0004,0
p3901_s0005,0
p3901_s0006,0
p3901_s0007,0
p3901_s0008,0
p3901_s0009,0
p3901_s0010,2
p3901_s0011,0
p3901_s0012,2
p3901_s0013,2
p3901_s0014,2
p3901_s0015,2
p3901_s0016,0
p3901_s0017,2
p3901_s0018,0
p3901_s0019,0
p3901_s0020,2
p3901_s0021,0
p3901_s0022,0
p3901_s0023,2
p3901_s0024,2
p3901_s0025,2
p3901_s0026,2
p3901_s0027,2
p3901_s0028,2
p3902_s0001,1
p3902_s0002,0
p3902_s0003,0
p3902_s0004,2
p3902_s0005,0
p3902_s0006,2
p3902_s0007,2
p3902_s0008,0
p3902_s0009,2
p3902_s0010,0
p3902_s0011,0
p3902_s0012,2
p3902_s0013,2
p3902_s0014,2
p3902_s0015,0
p3902_s0016,2
p3902_s0017,2
p3902_s0018,0
p3902_s0019,2
p3902_s0020,0
p3902_s0021,2
p3902_s0022,0
p3902_s0023,0
p3902_s0024,2
p3902_s0025,0
p3902_s0026,2
p3902_s0027,2
p3902_s0028,2
p3902_s0029,2
p3902_s0030,2
p3902_s0031,2
p3902_s0032,2
p3902_s0033,2
p3902_s0034,2
p3902_s0035,0
p3902_s0036,2
p3902_s0037,2
p3902_s0038,2
p3902_s0039,2
p3902_s0040,2
p3902_s0041,2
p3903_s0001,1
p3903_s0002,0
p3903_s0003,0
p3903_s0004,0
p3903_s0005,0
p3903_s0006,0
p3903_s0007,2
p3903_s0008,2
p3903_s0009,2
p3903_s0010,2
p3903_s0011,0
p3903_s0012,2
p3903_s0013,2
p3903_s0014,2
p3903_s0015,2
p3903_s0016,0
p3903_s0017,2
p3903_s0018,2
p3903_s0019,2
p3903_s0020,2
p3903_s0021,2
p3903_s0022,0
p3903_s0023,0
p3903_s0024,2
p3903_s0025,2
p3903_s0026,0
p3903_s0027,2
p3903_s0028,2
p3903_s0029,2
p3903_s0030,0
p3903_s0031,0
p3903_s0032,2
p3903_s0033,2
p3903_s0034,2
p3903_s0035,2
p3903_s0036,2
p3903_s0037,2
p3903_s0038,2
p3903_s0039,0
p3903_s0040,2
p3903_s0041,2
p3903_s0042,2
p3903_s0043,2
p3903_s0044,2
p3904_s0001,2
p3904_s0002,0
p3905_s0001,1
p3905_s0002,2
p3906_s0001,1
p3906_s0002,0
p3906_s0003,0
p3906_s0004,2
p3907_s0001,1
p3907_s0002,0
p3908_s0001,1
p3908_s0002,0
p3908_s0003,2
p3908_s0004,2
p3909_s0001,1
p3909_s0002,2
p3909_s0003,0
p3909_s0004,0
p3909_s0005,0
p3909_s0006,0
p3909_s0007,0
p3909_s0008,0
p3909_s0009,0
p3909_s0010,0
p3909_s0011,0
p3909_s0012,0
p3909_s0013,2
p3909_s0014,0
p3909_s0015,0
p3909_s0016,0
p3909_s0017,2
p391_s0001,2
p391_s0002,2
p3910_s0001,1
p3911_s0001,1
p3911_s0002,0
p3911_s0003,0
p3911_s0004,2
p3911_s0005,2
p3911_s0006,2
p3911_s0007,0
p3911_s0008,2
p3911_s0009,2
p3911_s0010,0
p3911_s0011,0
p3911_s0012,2
p3911_s0013,0
p3911_s0014,0
p3911_s0015,0
p3911_s0016,2
p3911_s0017,2
p3911_s0018,0
p3911_s0019,1
p3911_s0020,2
p3912_s0001,1
p3913_s0001,1
p3914_s0001,1
p3914_s0002,0
p3914_s0003,0
p3914_s0004,0
p3914_s0005,0
p3914_s0006,0
p3915_s0001,1
p3916_s0001,1
p3917_s0001,1
p3917_s0002,0
p3918_s0001,1
p3918_s0002,0
p3918_s0003,2
p3918_s0004,0
p392_s0001,1
p392_s0002,2
p392_s0003,0
p392_s0004,0
p3920_s0001,1
p3920_s0002,0
p3920_s0003,0
p3920_s0004,0
p3920_s0005,0
p3920_s0006,2
p3921_s0001,1
p3921_s0002,0
p3921_s0003,0
p3921_s0004,0
p3921_s0005,0
p3921_s0006,2
p3921_s0007,0
p3921_s0008,2
p3921_s0009,0
p3921_s0010,0
p3921_s0011,0
p3921_s0012,0
p3921_s0013,0
p3921_s0014,2
p3921_s0015,0
p3921_s0016,0
p3921_s0017,0
p3921_s0018,0
p3921_s0019,0
p3921_s0020,0
p3921_s0021,2
p3921_s0022,2
p3921_s0023,2
p3921_s0024,2
p3921_s0025,2
p3922_s0001,1
p3922_s0002,2
p3922_s0003,0
p3923_s0001,1
p3924_s0001,1
p3924_s0002,2
p3924_s0003,0
p3924_s0004,0
p3924_s0005,0
p3924_s0006,2
p3924_s0007,0
p3924_s0008,2
p3924_s0009,2
p3924_s0010,0
p3924_s0011,0
p3924_s0012,2
p3924_s0013,0
p3924_s0014,2
p3925_s0001,1
p3926_s0001,1
p3926_s0002,2
p3926_s0003,0
p3926_s0004,0
p3926_s0005,2
p3926_s0006,0
p3926_s0007,0
p3926_s0008,0
p3926_s0009,0
p3926_s0010,2
p3927_s0001,1
p3927_s0002,0
p3927_s0003,2
p3927_s0004,0
p3927_s0005,0
p3927_s0006,0
p3927_s0007,2
p3927_s0008,0
p3927_s0009,1
p3927_s0010,0
p3927_s0011,0
p3927_s0012,0
p3927_s0013,0
p3927_s0014,0
p3927_s0015,0
p3927_s0016,0
p3927_s0017,0
p3927_s0018,0
p3928_s0001,1
p3928_s0002,0
p3928_s0003,0
p3928_s0004,2
p3928_s0005,2
p3928_s0006,2
p3928_s0007,0
p3929_s0001,1
p3929_s0002,0
p3929_s0003,0
p3929_s0004,0
p3929_s0005,2
p393_s0001,1
p393_s0002,1
p393_s0003,0
p393_s0004,1
p393_s0005,0
p393_s0006,0
p393_s0007,2
p3930_s0001,1
p3930_s0002,0
p3930_s0003,0
p3930_s0004,0
p3930_s0005,0
p3930_s0006,0
p3930_s0007,1
p3930_s0008,0
p3930_s0009,0
p3930_s0010,0
p3930_s0011,0
p3930_s0012,0
p3930_s0013,1
p3930_s0014,0
p3930_s0015,0
p3930_s0016,0
p3930_s0017,0
p3930_s0018,2
p3930_s0019,0
p3930_s0020,0
p3930_s0021,0
p3931_s0001,1
p3931_s0002,0
p3931_s0003,2
p3931_s0004,2
p3931_s0005,2
p3932_s0001,2
p3932_s0002,2
p3932_s0003,0
p3932_s0004,2
p3932_s0005,2
p3932_s0006,2
p3932_s0007,2
p3933_s0001,1
p3933_s0002,1
p3933_s0003,0
p3933_s0004,2
p3933_s0005,2
p3933_s0006,0
p3933_s0007,2
p3933_s0008,0
p3933_s0009,0
p3933_s0010,2
p3933_s0011,2
p3933_s0012,0
p3933_s0013,0
p3933_s0014,2
p3933_s0015,2
p3933_s0016,2
p3933_s0017,0
p3933_s0018,2
p3933_s0019,2
p3933_s0020,0
p3933_s0021,0
p3933_s0022,2
p3933_s0023,2
p3934_s0001,1
p3934_s0002,0
p3934_s0003,2
p3934_s0004,2
p3934_s0005,2
p3935_s0001,1
p3935_s0002,2
p3935_s0003,0
p3935_s0004,2
p3935_s0005,0
p3935_s0006,0
p3935_s0007,0
p3935_s0008,0
p3935_s0009,0
p3935_s0010,2
p3935_s0011,0
p3935_s0012,2
p3935_s0013,2
p3935_s0014,2
p3936_s0001,1
p3936_s0002,0
p3936_s0003,0
p3936_s0004,0
p3936_s0005,0
p3936_s0006,2
p3936_s0007,2
p3936_s0008,2
p3936_s0009,0
p3936_s0010,2
p3937_s0001,1
p3938_s0001,1
p3938_s0002,2
p3938_s0003,2
p3938_s0004,0
p3938_s0005,2
p3938_s0006,2
p3938_s0007,2
p3938_s0008,2
p3938_s0009,0
p3938_s0010,1
p3938_s0011,0
p3938_s0012,1
p3938_s0013,2
p3939_s0001,1
p3939_s0002,0
p3939_s0003,2
p3939_s0004,0
p3939_s0005,0
p3939_s0006,2
p3939_s0007,2
p3939_s0008,0
p3939_s0009,2
p3939_s0010,0
p3939_s0011,2
p3939_s0012,0
p3939_s0013,2
p3939_s0014,0
p3939_s0015,0
p3939_s0016,0
p3939_s0017,2
p3939_s0018,0
p3939_s0019,2
p3939_s0020,0
p3939_s0021,2
p3939_s0022,0
p3939_s0023,2
p3939_s0024,0
p3939_s0025,2
p3939_s0026,2
p3939_s0027,0
p3939_s0028,0
p3939_s0029,0
p3939_s0030,0
p3939_s0031,2
p3939_s0032,2
p3939_s0033,2
p394_s0001,1
p3940_s0001,1
p3940_s0002,0
p3940_s0003,0
p3940_s0004,0
p3940_s0005,0
p3940_s0006,0
p3940_s0007,2
p3940_s0008,2
p3940_s0009,2
p3940_s0010,2
p3940_s0011,2
p3940_s0012,2
p3940_s0013,2
p3940_s0014,2
p3940_s0015,2
p3940_s0016,2
p3941_s0001,2
p3942_s0001,1
p3942_s0002,1
p3942_s0003,0
p3942_s0004,0
p3942_s0005,2
p3942_s0006,2
p3942_s0007,0
p3942_s0008,2
p3942_s0009,2
p3942_s0010,2
p3942_s0011,0
p3942_s0012,2
p3942_s0013,0
p3942_s0014,2
p3942_s0015,0
p3942_s0016,2
p3942_s0017,0
p3942_s0018,0
p3942_s0019,2
p3942_s0020,2
p3942_s0021,0
p3942_s0022,0
p3942_s0023,2
p3942_s0024,2
p3942_s0025,2
p3942_s0026,0
p3942_s0027,2
p3942_s0028,0
p3942_s0029,0
p3942_s0030,0
p3942_s0031,0
p3942_s0032,2
p3942_s0033,2
p3942_s0034,2
p3942_s0035,0
p3942_s0036,2
p3942_s0037,2
p3942_s0038,2
p3942_s0039,2
p3942_s0040,0
p3942_s0041,2
p3942_s0042,0
p3942_s0043,0
p3942_s0044,0
p3942_s0045,0
p3942_s0046,0
p3942_s0047,2
p3942_s0048,2
p3942_s0049,2
p3942_s0050,2
p3942_s0051,2
p3942_s0052,2
p3942_s0053,2
p3942_s0054,2
p3942_s0055,2
p3942_s0056,2
p3942_s0057,2
p3942_s0058,2
p3942_s0059,2
p3942_s0060,0
p3942_s0061,0
p3942_s0062,2
p3942_s0063,2
p3942_s0064,2
p3942_s0065,2
p3942_s0066,2
p3942_s0067,0
p3942_s0068,2
p3942_s0069,2
p3943_s0001,1
p3943_s0002,0
p3943_s0003,0
p3943_s0004,0
p3943_s0005,0
p3943_s0006,1
p3943_s0007,2
p3943_s0008,2
p3943_s0009,0
p3943_s0010,2
p3943_s0011,2
p3943_s0012,2
p3943_s0013,2
p3943_s0014,2
p3943_s0015,2
p3943_s0016,2
p3943_s0017,2
p3944_s0001,1
p3944_s0002,0
p3944_s0003,0
p3945_s0001,2
p3946_s0001,1
p3946_s0002,0
p3946_s0003,0
p3946_s0004,2
p3946_s0005,2
p3946_s0006,2
p3947_s0001,1
p3947_s0002,0
p3947_s0003,0
p3947_s0004,2
p3947_s0005,0
p3947_s0006,0
p3947_s0007,0
p3947_s0008,2
p3947_s0009,0
p3947_s0010,2
p3947_s0011,0
p3947_s0012,0
p3947_s0013,0
p3947_s0014,0
p3947_s0015,2
p3947_s0016,0
p3947_s0017,0
p3947_s0018,0
p3947_s0019,0
p3947_s0020,0
p3947_s0021,0
p3947_s0022,0
p3947_s0023,0
p3947_s0024,0
p3947_s0025,0
p3947_s0026,0
p3947_s0027,0
p3947_s0028,0
p3947_s0029,2
p3947_s0030,2
p3947_s0031,2
p3947_s0032,0
p3947_s0033,2
p3947_s0034,2
p3947_s0035,2
p3947_s0036,2
p3947_s0037,2
p3948_s0001,1
p3948_s0002,1
p3948_s0003,0
p3948_s0004,0
p3948_s0005,0
p3948_s0006,0
p3948_s0007,0
p3948_s0008,1
p3948_s0009,0
p3948_s0010,2
p3948_s0011,2
p3948_s0012,0
p3948_s0013,2
p3948_s0014,2
p3948_s0015,2
p3949_s0001,1
p395_s0001,1
p395_s0002,2
p3950_s0001,1
p3950_s0002,0
p3950_s0003,0
p3950_s0004,0
p3950_s0005,0
p3950_s0006,1
p3950_s0007,0
p3950_s0008,2
p3950_s0009,0
p3950_s0010,2
p3950_s0011,2
p3951_s0001,1
p3952_s0001,1
p3952_s0002,2
p3952_s0003,0
p3952_s0004,2
p3953_s0001,1
p3954_s0001,1
p3955_s0001,1
p3955_s0002,2
p3956_s0001,1
p3956_s0002,0
p3956_s0003,0
p3956_s0004,1
p3956_s0005,0
p3956_s0006,0
p3956_s0007,0
p3956_s0008,0
p3956_s0009,0
p3956_s0010,0
p3956_s0011,0
p3956_s0012,2
p3957_s0001,1
p3957_s0002,0
p3957_s0003,0
p3957_s0004,0
p3957_s0005,0
p3957_s0006,0
p3957_s0007,2
p3957_s0008,0
p3957_s0009,0
p3957_s0010,0
p3957_s0011,2
p3957_s0012,2
p3957_s0013,2
p3957_s0014,2
p3957_s0015,0
p3957_s0016,2
p3957_s0017,2
p3957_s0018,0
p3957_s0019,2
p3957_s0020,2
p3957_s0021,0
p3957_s0022,0
p3957_s0023,0
p3957_s0024,0
p3957_s0025,0
p3957_s0026,2
p3957_s0027,0
p3957_s0028,0
p3957_s0029,0
p3957_s0030,2
p3958_s0001,1
p3958_s0002,0
p3958_s0003,1
p3958_s0004,0
p3958_s0005,1
p3958_s0006,0
p3958_s0007,2
p3958_s0008,2
p3959_s0001,1
p3959_s0002,0
p396_s0001,1
p396_s0002,2
p396_s0003,2
p396_s0004,0
p3960_s0001,1
p3960_s0002,0
p3961_s0001,1
p3962_s0001,1
p3962_s0002,0
p3962_s0003,0
p3963_s0001,1
p3963_s0002,0
p3963_s0003,2
p3964_s0001,1
p3964_s0002,0
p3964_s0003,0
p3964_s0004,0
p3964_s0005,0
p3964_s0006,2
p3965_s0001,2
p3965_s0002,0
p3965_s0003,0
p3965_s0004,2
p3965_s0005,2
p3965_s0006,2
p3965_s0007,0
p3965_s0008,2
p3965_s0009,2
p3965_s0010,0
p3965_s0011,2
p3965_s0012,2
p3966_s0001,1
p3966_s0002,0
p3966_s0003,2
p3966_s0004,0
p3966_s0005,2
p3966_s0006,0
p3966_s0007,2
p3966_s0008,0
p3966_s0009,0
p3966_s0010,0
p3966_s0011,0
p3966_s0012,2
p3967_s0001,1
p3968_s0001,1
p3969_s0001,1
p3969_s0002,2
p3969_s0003,2
p3969_s0004,2
p3969_s0005,2
p3969_s0006,2
p3969_s0007,2
p3969_s0008,0
p3969_s0009,0
p3969_s0010,2
p3969_s0011,0
p3969_s0012,0
p3969_s0013,2
p3969_s0014,2
p3969_s0015,0
p3969_s0016,2
p3969_s0017,2
p3969_s0018,2
p3969_s0019,2
p3969_s0020,2
p3969_s0021,2
p3969_s0022,0
p3969_s0023,2
p3969_s0024,2
p3969_s0025,0
p3969_s0026,2
p3969_s0027,2
p3969_s0028,2
p3969_s0029,2
p3969_s0030,2
p3969_s0031,0
p3969_s0032,2
p3969_s0033,2
p3969_s0034,2
p3969_s0035,0
p3969_s0036,2
p3969_s0037,2
p3969_s0038,2
p397_s0001,1
p397_s0002,1
p397_s0003,1
p397_s0004,2
p397_s0005,0
p397_s0006,0
p397_s0007,0
p397_s0008,0
p397_s0009,0
p397_s0010,2
p397_s0011,0
p397_s0012,2
p397_s0013,0
p397_s0014,0
p397_s0015,2
p397_s0016,2
p397_s0017,2
p397_s0018,2
p397_s0019,2
p397_s0020,2
p397_s0021,2
p397_s0022,2
p397_s0023,2
p397_s0024,0
p397_s0025,2
p397_s0026,2
p397_s0027,2
p397_s0028,2
p397_s0029,2
p397_s0030,2
p397_s0031,2
p397_s0032,2
p397_s0033,0
p397_s0034,2
p397_s0035,2
p397_s0036,0
p397_s0037,0
p397_s0038,2
p397_s0039,0
p397_s0040,0
p397_s0041,2
p397_s0042,2
p397_s0043,2
p397_s0044,2
p397_s0045,2
p397_s0046,0
p397_s0047,2
p397_s0048,2
p397_s0049,2
p397_s0050,2
p397_s0051,2
p397_s0052,2
p397_s0053,2
p397_s0054,2
p397_s0055,0
p397_s0056,2
p397_s0057,2
p397_s0058,0
p397_s0059,2
p397_s0060,0
p397_s0061,2
p397_s0062,0
p397_s0063,2
p397_s0064,2
p397_s0065,2
p397_s0066,2
p397_s0067,2
p397_s0068,2
p397_s0069,2
p397_s0070,2
p397_s0071,2
p397_s0072,2
p397_s0073,2
p397_s0074,2
p397_s0075,2
p397_s0076,2
p397_s0077,2
p397_s0078,2
p397_s0079,2
p397_s0080,2
p397_s0081,2
p397_s0082,2
p397_s0083,2
p397_s0084,2
p397_s0085,2
p397_s0086,0
p397_s0087,2
p397_s0088,2
p397_s0089,2
p397_s0090,0
p397_s0091,2
p397_s0092,2
p397_s0093,2
p397_s0094,0
p397_s0095,0
p397_s0096,1
p397_s0097,0
p397_s0098,0
p397_s0099,0
p397_s0100,0
p397_s0101,0
p397_s0102,2
p397_s0103,2
p397_s0104,2
p397_s0105,2
p3970_s0001,1
p3970_s0002,0
p3971_s0001,1
p3972_s0001,1
p3973_s0001,1
p3973_s0002,2
p3974_s0001,1
p3974_s0002,0
p3974_s0003,0
p3974_s0004,1
p3974_s0005,0
p3975_s0001,1
p3975_s0002,0
p3975_s0003,0
p3975_s0004,0
p3976_s0001,1
p3977_s0001,1
p3977_s0002,0
p3977_s0003,0
p3977_s0004,2
p3978_s0001,1
p3979_s0001,1
p3979_s0002,0
p3979_s0003,2
p3979_s0004,0
p398_s0001,1
p398_s0002,0
p398_s0003,0
p398_s0004,0
p398_s0005,0
p398_s0006,0
p398_s0007,2
p398_s0008,0
p398_s0009,0
p398_s0010,0
p398_s0011,0
p398_s0012,0
p398_s0013,0
p398_s0014,2
p398_s0015,0
p398_s0016,2
p398_s0017,0
p3980_s0001,1
p3980_s0002,0
p3980_s0003,0
p3980_s0004,0
p3980_s0005,0
p3980_s0006,0
p3980_s0007,0
p3980_s0008,0
p3980_s0009,2
p3980_s0010,0
p3980_s0011,0
p3980_s0012,0
p3980_s0013,2
p3980_s0014,2
p3980_s0015,0
p3980_s0016,0
p3980_s0017,0
p3980_s0018,0
p3980_s0019,0
p3980_s0020,0
p3980_s0021,0
p3980_s0022,0
p3980_s0023,0
p3980_s0024,0
p3980_s0025,2
p3981_s0001,1
p3981_s0002,0
p3981_s0003,2
p3981_s0004,0
p3982_s0001,1
p3982_s0002,0
p3982_s0003,2
p3982_s0004,0
p3982_s0005,2
p3982_s0006,2
p3983_s0001,1
p3983_s0002,2
p3984_s0001,1
p3984_s0002,0
p3984_s0003,0
p3984_s0004,0
p3984_s0005,2
p3984_s0006,0
p3984_s0007,2
p3984_s0008,0
p3984_s0009,2
p3984_s0010,2
p3984_s0011,0
p3984_s0012,2
p3984_s0013,2
p3984_s0014,0
p3984_s0015,2
p3984_s0016,0
p3984_s0017,0
p3984_s0018,2
p3984_s0019,2
p3984_s0020,0
p3984_s0021,2
p3984_s0022,2
p3984_s0023,2
p3984_s0024,2
p3985_s0001,1
p3986_s0001,1
p3986_s0002,0
p3986_s0003,1
p3986_s0004,0
p3986_s0005,0
p3986_s0006,0
p3986_s0007,2
p3987_s0001,1
p3987_s0002,2
p3987_s0003,2
p3987_s0004,0
p3987_s0005,2
p3987_s0006,0
p3987_s0007,2
p3987_s0008,0
p3987_s0009,2
p3987_s0010,2
p3987_s0011,2
p3987_s0012,0
p3987_s0013,2
p3987_s0014,2
p3988_s0001,1
p3988_s0002,0
p3988_s0003,2
p3988_s0004,0
p3988_s0005,2
p3988_s0006,0
p3988_s0007,0
p3988_s0008,0
p3988_s0009,2
p3988_s0010,2
p3988_s0011,2
p3988_s0012,0
p3988_s0013,2
p3988_s0014,0
p3988_s0015,2
p3988_s0016,2
p3989_s0001,1
p3989_s0002,2
p399_s0001,2
p3990_s0001,1
p3990_s0002,0
p3991_s0001,1
p3991_s0002,0
p3991_s0003,0
p3991_s0004,0
p3991_s0005,0
p3991_s0006,0
p3991_s0007,0
p3991_s0008,2
p3991_s0009,0
p3992_s0001,1
p3992_s0002,1
p3992_s0003,2
p3994_s0001,1
p3994_s0002,0
p3994_s0003,0
p3994_s0004,0
p3995_s0001,1
p3996_s0001,1
p3996_s0002,2
p3997_s0001,1
p3997_s0002,2
p3998_s0001,1
p3998_s0002,0
p3999_s0001,1
p3999_s0002,0
p3999_s0003,0
p3999_s0004,0
p3999_s0005,2
p3999_s0006,0
p4_s0001,1
p4_s0002,0
p4_s0003,2
p4_s0004,0
p4_s0005,2
p4_s0006,2
p4_s0007,2
p4_s0008,0
p4_s0009,0
p4_s0010,0
p4_s0011,2
p40_s0001,1
p40_s0002,2
p40_s0003,2
p40_s0004,2
p400_s0001,1
p400_s0002,0
p400_s0003,0
p400_s0004,0
p400_s0005,0
p400_s0006,0
p400_s0007,2
p400_s0008,2
p400_s0009,2
p400_s0010,2
p400_s0011,0
p400_s0012,0
p400_s0013,2
p400_s0014,2
p400_s0015,0
p400_s0016,0
p400_s0017,0
p400_s0018,2
p400_s0019,2
p400_s0020,0
p400_s0021,2
p400_s0022,0
p400_s0023,0
p400_s0024,0
p400_s0025,0
p400_s0026,2
p400_s0027,0
p400_s0028,2
p400_s0029,2
p400_s0030,2
p400_s0031,2
p4000_s0001,1
p4000_s0002,2
p4000_s0003,0
p4000_s0004,1
p4000_s0005,0
p4000_s0006,1
p4000_s0007,0
p4001_s0001,1
p4001_s0002,0
p4002_s0001,1
p4003_s0001,1
p4004_s0001,1
p4005_s0001,2
p4005_s0002,2
p4006_s0001,1
p4007_s0001,1
p4007_s0002,0
p4007_s0003,0
p4007_s0004,0
p4007_s0005,2
p4007_s0006,0
p4007_s0007,0
p4007_s0008,1
p4007_s0009,0
p4007_s0010,2
p4007_s0011,0
p4007_s0012,2
p4007_s0013,0
p4007_s0014,0
p4007_s0015,0
p4007_s0016,0
p4007_s0017,2
p4007_s0018,0
p4007_s0019,0
p4007_s0020,0
p4007_s0021,2
p4007_s0022,0
p4007_s0023,2
p4007_s0024,2
p4007_s0025,0
p4007_s0026,0
p4007_s0027,0
p4007_s0028,2
p4007_s0029,1
p4007_s0030,2
p4007_s0031,2
p4007_s0032,0
p4007_s0033,2
p4007_s0034,0
p4007_s0035,0
p4008_s0001,1
p4008_s0002,0
p4008_s0003,0
p4008_s0004,0
p4008_s0005,0
p4008_s0006,2
p4008_s0007,0
p4009_s0001,1
p4009_s0002,0
p4009_s0003,0
p4009_s0004,0
p4009_s0005,0
p4009_s0006,0
p4009_s0007,0
p4009_s0008,0
p4009_s0009,2
p401_s0001,1
p401_s0002,0
p401_s0003,0
p401_s0004,0
p401_s0005,2
p401_s0006,0
p401_s0007,1
p401_s0008,0
p401_s0009,2
p401_s0010,2
p401_s0011,2
p401_s0012,0
p401_s0013,0
p401_s0014,2
p401_s0015,0
p401_s0016,0
p401_s0017,2
p401_s0018,0
p401_s0019,0
p401_s0020,0
p401_s0021,2
p401_s0022,2
p401_s0023,2
p401_s0024,0
p401_s0025,2
p401_s0026,2
p401_s0027,2
p401_s0028,2
p401_s0029,2
p401_s0030,0
p401_s0031,2
p401_s0032,2
p401_s0033,2
p401_s0034,2
p401_s0035,2
p4010_s0001,1
p4011_s0001,1
p4011_s0002,2
p4012_s0001,1
p4012_s0002,0
p4013_s0001,1
p4013_s0002,0
p4013_s0003,0
p4013_s0004,0
p4013_s0005,0
p4013_s0006,0
p4014_s0001,1
p4014_s0002,0
p4014_s0003,2
p4014_s0004,0
p4014_s0005,0
p4014_s0006,0
p4015_s0001,1
p4015_s0002,2
p4015_s0003,2
p4015_s0004,0
p4015_s0005,0
p4015_s0006,2
p4015_s0007,2
p4015_s0008,2
p4015_s0009,2
p4015_s0010,2
p4015_s0011,2
p4015_s0012,2
p4016_s0001,1
p4016_s0002,0
p4016_s0003,0
p4016_s0004,0
p4016_s0005,2
p4016_s0006,2
p4016_s0007,0
p4017_s0001,1
p4017_s0002,2
p4018_s0001,1
p4019_s0001,1
p402_s0001,1
p402_s0002,2
p402_s0003,0
p402_s0004,2
p402_s0005,0
p402_s0006,0
p402_s0007,0
p402_s0008,0
p402_s0009,2
p402_s0010,0
p402_s0011,2
p402_s0012,2
p402_s0013,0
p402_s0014,2
p402_s0015,0
p402_s0016,2
p402_s0017,2
p402_s0018,0
p402_s0019,1
p402_s0020,2
p402_s0021,2
p402_s0022,0
p402_s0023,0
p402_s0024,0
p402_s0025,2
p402_s0026,0
p402_s0027,2
p402_s0028,2
p402_s0029,2
p402_s0030,2
p402_s0031,2
p402_s0032,0
p402_s0033,2
p402_s0034,0
p402_s0035,2
p402_s0036,2
p402_s0037,0
p402_s0038,0
p402_s0039,2
p402_s0040,0
p402_s0041,2
p402_s0042,2
p402_s0043,2
p402_s0044,2
p402_s0045,2
p402_s0046,2
p402_s0047,2
p402_s0048,2
p402_s0049,0
p402_s0050,0
p402_s0051,0
p402_s0052,2
p402_s0053,0
p402_s0054,2
p402_s0055,2
p402_s0056,2
p402_s0057,2
p402_s0058,2
p402_s0059,2
p402_s0060,2
p402_s0061,2
p402_s0062,2
p402_s0063,2
p402_s0064,2
p402_s0065,2
p402_s0066,2
p402_s0067,2
p402_s0068,2
p402_s0069,0
p402_s0070,2
p402_s0071,0
