session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3,posterior_cluster_4
p5269_s0006,p5269,6,3,0.9999583271434693,0.00028832950304901866,-4.006940536693535,4.131098088343477e-05,1.689228795736954e-122,3.6184821658164706e-07,0.9999583271434693,2.743030340782115e-11
p5269_s0007,p5269,7,2,0.5410691816684697,0.42906137959540536,-6.900486686590053,8.056380380627998e-05,1.0125759704741334e-65,0.5410691816684697,0.458850232773356,2.1754367555700632e-08
p5269_s0008,p5269,8,3,0.999949884901377,0.00034720615377021924,-5.264388045618853,4.670111473124235e-05,9.841480475460235e-113,3.479124580894211e-09,0.999949884901377,3.410504766748634e-06
p5269_s0009,p5269,9,0,1.0,-6.898203503520456e-16,-8.352071620296858,1.0,2.1519428087497222e-154,6.008836886368521e-46,4.829027053447968e-39,1.729553144340514e-34
p5269_s0010,p5269,10,2,0.9999759015077478,0.00018016312139143114,-4.504885050866636,3.2951382359011405e-06,1.7111124755558553e-49,0.9999759015077478,2.0803352945067233e-05,1.0716266824964061e-12
p5269_s0011,p5269,11,2,0.9999766548035152,0.0001722421570924241,-4.022554375179305,1.2548245006569752e-06,1.6059724421076075e-73,0.9999766548035152,2.2090371984555385e-05,1.6230386029930456e-21
p5269_s0012,p5269,12,3,0.9962967327151997,0.015308527153388679,-4.623997881920403,3.7347286961653136e-05,3.446136167363822e-97,0.003665919997838566,0.9962967327151997,2.628752305747199e-18
p5269_s0013,p5269,13,3,0.9999861302591087,0.00010996142136684011,-4.619523424615344,1.0250072965358455e-05,3.382066854495472e-107,3.6196679257303362e-06,0.9999861302591087,2.613327797628857e-17
p5269_s0014,p5269,14,2,0.9999887728314123,8.842512373572622e-05,-4.025060784777742,8.981148939853819e-07,3.74338504746804e-58,0.9999887728314123,1.0329053693823136e-05,2.9169222380131287e-20
p5269_s0015,p5269,15,3,0.927385118956132,0.16222243050872448,-5.574948560792362,9.656469473976922e-05,7.910076131816888e-92,0.07251831634909761,0.927385118956132,3.0674749543009116e-14
p5269_s0016,p5269,16,3,0.9999780682084153,0.00015983045724119485,-4.808930929354742,2.1928698274154333e-05,1.194985155640832e-107,3.050749849348371e-09,0.9999780682084153,4.2561112534509224e-11
p5269_s0017,p5269,17,0,1.0,-6.898203503520453e-16,-8.989564568613499,1.0,1.5372688642480018e-167,8.23599526145586e-42,1.0319188311720312e-32,2.9436145058156292e-34
p5269_s0018,p5269,18,2,0.9999939839609089,5.041338483452898e-05,-4.371820907229494,1.0606325928276904e-06,6.440347416937306e-62,0.9999939839609089,4.9554064982303105e-06,4.8291172477665745e-20
p5269_s0019,p5269,19,3,0.7255883067829566,0.36537356163999646,-7.707034282139381,4.629341510950431e-05,2.786541006546295e-85,0.2743653998019338,0.7255883067829566,4.3623858232581455e-21
p5269_s0020,p5269,20,3,0.9999302317209849,0.0004834417501281064,-3.908609429482692,5.102589419861727e-05,4.4351403461021425e-110,1.874238439906389e-05,0.9999302317209849,4.1747925168285127e-13
p527_s0001,p527,1,1,0.5099691878401976,0.5652890253541718,-24.109050869668128,0.41535692581686606,0.5099691878401976,0.07327192244318118,0.0003012541478283817,0.001100709751926823
p527_s0002,p527,2,3,0.9009281919662453,0.201461225854286,-6.0845415852047,0.00016165407573705682,4.995976747135154e-72,0.09891004772590045,0.9009281919662453,1.0623211749873943e-07
p5270_s0001,p5270,1,4,0.9999919000964153,6.892708865032116e-05,-5.10796841427136,1.7964305050254217e-06,4.478750757552454e-81,1.6153431579105475e-06,4.688129922082394e-06,0.9999919000964153
p5270_s0002,p5270,2,3,0.9999811924682191,0.00013884403600241213,-4.414688523432495,1.880719789342898e-05,7.234847628913213e-123,3.3388713679297574e-10,0.9999811924682191,9.186029021860002e-17
p5270_s0003,p5270,3,3,0.9998433885004919,0.0009498899154621833,-7.789704929927039,0.00015661149949157486,2.877045642940268e-145,1.6205418216407183e-14,0.9998433885004919,7.868314223830717e-21
p5270_s0004,p5270,4,3,0.9999865487902924,0.00010211683215837396,-4.256392558751254,1.3448604820092734e-05,4.795746316444751e-120,2.6048872669057073e-09,0.9999865487902924,8.209439752384025e-18
p5270_s0005,p5270,5,3,0.9999871531706616,9.79255721050453e-05,-4.142652622144052,1.2838144202732076e-05,4.7996470052525865e-114,8.685135666131257e-09,0.9999871531706616,1.4300986520635297e-17
p5270_s0006,p5270,6,3,0.9999721489278687,0.00021063953778889825,-3.5982753733177617,1.2010605620834198e-05,1.3819194679168338e-99,1.5840466510331207e-05,0.9999721489278687,1.2286796411104081e-16
p5272_s0001,p5272,1,4,0.9999881659162544,9.635318191824969e-05,-5.20413896891843,2.2191709321482052e-06,1.1193667594906372e-85,1.0316889195612656e-06,8.583223894250683e-06,0.9999881659162544
p5272_s0002,p5272,2,3,0.9999898782090364,8.092346142946652e-05,-5.630727730353665,8.908824795136857e-06,3.464101719696907e-98,1.212966168925236e-06,0.9999898782090364,2.0123320471172214e-17
p5272_s0003,p5272,3,3,0.9999600620847113,0.0002761438801294841,-6.559689815235845,3.993786454417811e-05,1.9781548851529535e-107,5.062200716803124e-11,0.9999600620847113,1.2274471193801747e-13
p5272_s0004,p5272,4,3,0.9999271051007487,0.0005019904292098091,-4.387164657785191,1.7869429949825662e-05,8.343011603676984e-81,5.502546927709456e-05,0.9999271051007487,2.473984928217394e-14
p5272_s0005,p5272,5,2,0.9998329092470637,0.0010143741240779324,-3.8302674033711024,2.3399940284814425e-06,1.985700138323878e-70,0.9998329092470637,0.00016475075890777939,4.69573462522086e-19
p5272_s0006,p5272,6,1,0.9999999998613247,2.0422617154734176e-09,-3.864340310399243,1.3862909718653278e-10,0.9999999998613247,1.682958664861603e-14,2.940132419715774e-14,3.3403964296851276e-23
p5272_s0007,p5272,7,1,0.9999999999009646,1.4791639193878969e-09,-4.14784330782342,9.900920941130715e-11,0.9999999999009646,2.0278661880890846e-14,5.9347665266304026e-15,2.025862060943378e-21
p5272_s0008,p5272,8,2,0.9999498708615583,0.0003436455516183774,-4.085113664094879,1.4665553561778207e-06,1.0027811392390196e-72,0.9999498708615583,4.866258308549126e-05,7.414135430427853e-21
p5272_s0009,p5272,9,3,0.9999876185516704,9.465680527216535e-05,-4.314347131609515,1.2374221039671713e-05,1.4561974194295147e-121,7.227287757909253e-09,0.9999876185516704,2.4582577904117146e-15
p5272_s0010,p5272,10,3,0.9999565225597007,0.0003165443776607398,-3.946580102799704,1.755597403785407e-05,3.1225719620522547e-109,2.592146605625399e-05,0.9999565225597007,2.0544018262437206e-13
p5272_s0011,p5272,11,2,0.9999543415038041,0.0003186910949087782,-4.282170113070414,2.948747062566929e-06,5.259289814513223e-53,0.9999543415038041,4.270974904248056e-05,9.041351489195759e-14
p5272_s0012,p5272,12,3,0.9969587120512984,0.012838250223470463,-14.691658071233627,0.0030412878206223237,3.074901203066925e-92,1.2807901839570245e-10,0.9969587120512984,4.459555746239103e-34
p5272_s0013,p5272,13,3,0.9999778975324424,0.00016108726076500805,-4.503266677923974,2.2075800419005647e-05,2.0007600262023725e-108,9.49655332940151e-09,0.9999778975324424,1.7170585455241423e-08
p5272_s0014,p5272,14,3,0.9922382560521089,0.028348266238038638,-6.622469965375874,2.7463852216829073e-05,8.130617398685848e-74,0.00773428009567415,0.9922382560521089,6.280023498458837e-23
p5272_s0015,p5272,15,3,0.9999808156674757,0.00014564049046354778,-4.153801418450875,1.7388998847407092e-05,9.722024842671575e-101,1.4460901934631819e-06,0.9999808156674757,3.4924348348222417e-07
p5272_s0016,p5272,16,3,0.9999066479830936,0.0005962165057182326,-6.609759092791896,9.335201688707066e-05,1.8751355330342434e-157,7.371079758727797e-15,0.9999066479830936,1.229437337435753e-14
p5272_s0017,p5272,17,3,0.9999587609950915,0.0002979935528474351,-4.854309924144957,3.206672284582337e-05,7.41118888895029e-98,9.150210549603355e-06,0.9999587609950915,2.2071513124517904e-08
p5272_s0018,p5272,18,2,0.9999441150183488,0.00038236116173599407,-4.265161695601695,3.202261076959145e-06,2.2410616963998854e-55,0.9999441150183488,5.268272048244564e-05,9.136625083299182e-14
p5272_s0019,p5272,19,2,0.9999756899932439,0.00017788225294439406,-3.6687729927472263,8.532349204450599e-07,1.9401091486266807e-63,0.9999756899932439,2.3456771835438204e-05,2.5315935564051922e-21
p5272_s0020,p5272,20,2,0.999964342779626,0.0002527116082168857,-4.084877333633516,1.3927863867245253e-06,6.815014788692214e-73,0.999964342779626,3.4264433986979494e-05,5.268997345887694e-21
p5272_s0021,p5272,21,2,0.9999739201832728,0.0001895701919338981,-3.670321375650759,8.560143070878437e-07,1.3352997689288926e-62,0.9999739201832728,2.5223802420155795e-05,3.1476930655030906e-21
p5272_s0022,p5272,22,3,0.9490902346044473,0.12532899198669306,-5.129219550232331,6.889295495869982e-05,3.8598275082173907e-90,0.05084087244058905,0.9490902346044473,4.738348269372499e-15
p5272_s0023,p5272,23,3,0.9999889485534396,8.53236395757305e-05,-6.142499512757614,1.1032103368126816e-05,3.1866631637677734e-111,1.934319244111804e-08,0.9999889485534396,1.02605954452338e-18
p5272_s0024,p5272,24,3,0.9999837746792436,0.00012504924417316236,-3.932265943747387,1.4255579712600918e-05,8.148411084610547e-94,1.954927553203641e-06,0.9999837746792436,1.481349058616446e-08
p5272_s0025,p5272,25,3,0.9965802791070237,0.014305891273293302,-4.7500431762277655,3.446305102202859e-05,5.491734228826176e-93,0.003385257841954661,0.9965802791070237,7.905543317198935e-20
p5272_s0026,p5272,26,3,0.9999892872122647,8.283398245901799e-05,-5.065637175352808,1.0712286060752604e-05,6.888904257057825e-124,5.016738690424765e-10,0.9999892872122647,3.157702629102825e-16
p5272_s0027,p5272,27,3,0.9999631888985149,0.00026641109488888666,-4.830606604985298,3.102568507601018e-05,3.5463664072004805e-100,5.7676715153943455e-06,0.9999631888985149,1.774489411009902e-08
p5272_s0028,p5272,28,3,0.9999247586943373,0.0004911257369728753,-6.664105257993488,7.513619343393298e-05,5.728734735825834e-142,2.1715318163495232e-13,0.9999247586943373,1.0511201178896653e-07
p5272_s0029,p5272,29,2,0.9999765195097909,0.00017773453422746625,-4.735046140982331,5.097937539124698e-06,2.0355369157030968e-54,0.9999765195097909,1.8382537497120005e-05,1.5172747100765207e-11
p5272_s0030,p5272,30,3,0.9999792806226125,0.00015375277721370564,-3.555177772897284,1.9949748747585297e-05,8.512606959733918e-118,7.696285177585517e-07,0.9999792806226125,1.21884623411344e-13
p5272_s0031,p5272,31,2,0.999947600237855,0.0003648182823012731,-4.651623581205691,5.818001120968864e-06,9.277607588814811e-61,0.999947600237855,4.6581758209719266e-05,2.8144856451218065e-12
p5272_s0032,p5272,32,2,0.9999919326904071,6.552912237440274e-05,-4.032346451385227,8.833054214125748e-07,6.156244653203016e-61,0.9999919326904071,7.184004171867113e-06,1.3000408685849853e-20
p5272_s0033,p5272,33,0,1.0,-6.898203503520456e-16,-12.631727405017857,1.0,1.4445754097e-313,3.161242663084282e-193,3.0937452619289546e-146,9.052337722231674e-103
p5272_s0034,p5272,34,1,0.9999999999322897,1.0272046344541328e-09,-5.6229848804532105,6.770882475648522e-11,0.9999999999322897,2.359126180203322e-17,1.6802093467030762e-15,7.797288844534427e-32
p5272_s0035,p5272,35,2,0.9999965484745883,3.0525940332631344e-05,-4.930462924091106,1.2675943133785657e-06,1.1587989553690333e-56,0.9999965484745883,2.1839310980954232e-06,2.138837003461617e-19
p5273_s0001,p5273,1,4,0.9999812322455592,0.00014129563926593166,-8.476393953357606,1.759668436189411e-05,2.6719929875652266e-138,6.755194471789575e-15,1.1710700729128205e-06,0.9999812322455592
p5273_s0002,p5273,2,3,0.999713955397564,0.0016279486146169577,-5.5145195318616365,0.00028603224794871454,1.5831662615380873e-122,1.2304279162068389e-08,0.999713955397564,5.0207728508814783e-11
p5275_s0001,p5275,1,4,0.9999962609619228,3.3826005191172075e-05,-4.741126082953637,1.1717982125032115e-06,1.0293292135453052e-77,8.814962549933571e-07,1.6857436095710456e-06,0.9999962609619228
p5276_s0001,p5276,1,4,0.999848252923118,0.0009269296022772478,-4.704119580591799,9.350532880911325e-07,2.0871067130655231e-94,4.579264264679298e-09,0.0001508074443296317,0.999848252923118
p5276_s0002,p5276,2,3,0.9998699656907791,0.000803718753740425,-7.228406148058607,0.00013003430919983962,1.7732424469688658e-170,6.2123118812340465e-16,0.9998699656907791,2.0384755018052343e-14
p5276_s0003,p5276,3,3,0.9594027790644548,0.1059749548262517,-5.696539317294072,0.00010368872119347704,2.0154912046825687e-96,0.040493532214327804,0.9594027790644548,2.4319059441630462e-14
p5276_s0004,p5276,4,3,0.9999746509852534,0.00018243124427561296,-4.762758783005736,2.5348997869885482e-05,1.31133445669851e-139,1.685076012806193e-11,0.9999746509852534,2.594308703196182e-14
p5276_s0005,p5276,5,3,0.9999838108975516,0.0001210344697113818,-4.52391148282346,1.6186684771423295e-05,2.1144081413706546e-116,2.4176766290333538e-09,0.9999838108975516,6.542781992005734e-19
p5276_s0006,p5276,6,2,0.9999892533965229,8.516365791196632e-05,-4.109226806331378,1.0183007056435868e-06,5.324785411970008e-64,0.9999892533965229,9.728302771323277e-06,2.74219862793052e-20
p5276_s0007,p5276,7,3,0.99998932968168,8.253371748350419e-05,-4.922628939118496,1.0669523239655817e-05,2.1751092768798553e-119,7.950800623983761e-10,0.99998932968168,2.1830579469193834e-16
p5276_s0008,p5276,8,3,0.9999340495388845,0.0004696631462733083,-4.582784706639568,2.50527447260781e-05,9.469364764229032e-86,3.767730788344264e-05,0.9999340495388845,3.220408505645241e-06
p5276_s0009,p5276,9,2,0.9990745156651054,0.004600513219400124,-4.060718870894002,2.0367702020190136e-06,6.120836286258696e-65,0.9990745156651054,0.0009234475646926093,3.940774500721202e-23
p5276_s0010,p5276,10,3,0.9999530602306788,0.0003198525014369653,-6.411545217556841,4.6938742557877054e-05,1.1658048697959495e-108,1.0267630318065611e-09,0.9999530602306788,2.4750995045515522e-23
p5276_s0011,p5276,11,3,0.9999750296561702,0.0001799396027236396,-4.7450408857570805,2.49703213851069e-05,5.7203616510388425e-139,2.240458965663977e-11,0.9999750296561702,3.987429103660981e-14
p5276_s0012,p5276,12,2,0.9924186624574396,0.027731145544836647,-6.334724089590511,8.530076425442504e-06,4.862595761700643e-68,0.9924186624574396,0.007572807466134651,9.676550937950271e-29
p5276_s0013,p5276,13,2,0.9999947203859073,4.492379620816794e-05,-4.873591375440381,1.2303370165053374e-06,1.105043299803407e-50,0.9999947203859073,4.049277075969715e-06,1.2744517784166982e-19
p5276_s0014,p5276,14,3,0.9999719816616816,0.00019989885775750226,-5.146603044198838,2.8018312594385545e-05,3.1621826687420876e-130,2.5723884806809528e-11,0.9999719816616816,9.51154119019439e-19
p5276_s0015,p5276,15,3,0.9999769608236595,0.00016717546105288574,-5.22287843788145,2.3039173764188196e-05,3.795867121002357e-142,2.5452138692306237e-12,0.9999769608236595,3.094830175610288e-14
p5276_s0016,p5276,16,2,0.9999587369484769,0.00029162584128473193,-4.328840347730005,3.3074708629024552e-06,5.697800121077212e-54,0.9999587369484769,3.795558037203283e-05,2.87824357879956e-13
p5276_s0017,p5276,17,2,0.9999829566533528,0.000128977105523595,-3.8016165080091446,8.59780706951048e-07,5.592610101263232e-61,0.9999829566533528,1.6183565940126584e-05,9.208108556391003e-21
p5276_s0018,p5276,18,3,0.963663954847449,0.09730588490525087,-5.098902635469189,6.688542917312967e-05,3.831549614267533e-92,0.03626915972337411,0.963663954847449,3.2581973814800408e-15
p5276_s0019,p5276,19,2,0.9999835297601892,0.00012504851299758452,-4.038179906396198,8.631188551875361e-07,1.9555494908569604e-56,0.9999835297601892,1.5607120955805737e-05,1.3146131904920307e-21
p5276_s0020,p5276,20,2,0.9595848697669381,0.1052168528209277,-5.916361715495376,8.300297356932754e-06,1.574695429648204e-72,0.9595848697669381,0.0404068299357048,2.142300186952292e-20
p5276_s0021,p5276,21,3,0.9998813214521869,0.0007402695205597105,-6.71594195640807,0.00011867854709202963,1.0890308495903552e-146,7.733357237980228e-14,0.9998813214521869,6.439092045831878e-13
p5277_s0001,p5277,1,4,0.9999059846481982,0.0006034777871528402,-4.945920424016,9.542984321868501e-07,7.07183164700363e-86,2.178830448129802e-08,9.303926506492552e-05,0.9999059846481982
p5278_s0001,p5278,1,4,0.999947245981777,0.0003635974587516083,-6.930707525039862,3.476715113185976e-06,1.6390416252256403e-145,1.399523081370207e-16,4.9277303109823166e-05,0.999947245981777
p5278_s0002,p5278,2,1,0.9999999999128386,1.3087070392140547e-09,-4.095430644721435,8.714339518960472e-11,0.9999999999128386,1.3354236341605717e-14,4.713672135684551e-15,1.2687606587862896e-21
p5278_s0003,p5278,3,1,0.9999999998761391,1.8327890530940215e-09,-4.7220471827556265,1.2381700812633754e-10,0.9999999998761391,3.941472043228616e-14,4.4249735273015845e-15,5.135832118186068e-21
p5278_s0004,p5278,4,3,0.9996961127445961,0.0017519291411776732,-4.338591358980549,1.3307381640168552e-05,2.2696713876771457e-98,0.00029057987374147176,0.9996961127445961,2.2109022264628123e-14
p5278_s0005,p5278,5,3,0.9998826104995149,0.000733025564727907,-7.986282478747952,0.00011738950006205146,1.1759304468383739e-125,3.8902766583149715e-13,0.9998826104995149,3.4429986976490614e-14
p5278_s0006,p5278,6,3,0.9999801311054947,0.000154484325749175,-4.675984966705974,1.119311879798713e-05,8.599646228134279e-89,8.670497864899616e-06,0.9999801311054947,5.277842772109746e-09
p5278_s0007,p5278,7,3,0.9983656665466816,0.007530559229089123,-10.973556094342726,0.0016343142974101646,5.093145366739203e-173,1.6174594311876917e-17,0.9983656665466816,1.915590775653867e-08
p5278_s0008,p5278,8,3,0.9999685207686491,0.00023531819739566236,-4.7726847445998,1.1911445688091691e-05,5.725420571905719e-84,1.956202711534833e-05,0.9999685207686491,5.7585477280158945e-09
p5278_s0009,p5278,9,3,0.99997538581858,0.0001797998871472769,-5.219401363234783,2.3808082145736912e-05,5.735240620769865e-115,4.5499378533076404e-10,0.99997538581858,8.056442801411765e-07
p5278_s0010,p5278,10,3,0.9999213847167809,0.000510490980485406,-6.9380076618938755,7.861509155987628e-05,7.990516913170423e-133,4.0056514438613436e-13,0.9999213847167809,1.912582599151852e-10
p5278_s0011,p5278,11,2,0.9999761684844413,0.00017827815378694884,-4.512604400677682,3.211699684320544e-06,6.894491143275132e-49,0.9999761684844413,2.0619814997444274e-05,8.766783908423789e-13
p5278_s0012,p5278,12,3,0.9997712663274205,0.0013626241410210364,-4.639567422760848,1.1943582457958857e-05,9.206650364854692e-98,0.000216790090121189,0.9997712663274205,1.804072322289102e-18
p5278_s0013,p5278,13,2,0.5778439802406689,0.4235920879717273,-6.887905846879905,8.006381162076111e-05,2.9090357898404278e-65,0.5778439802406689,0.42207592320523185,3.2742478311095716e-08
p5278_s0014,p5278,14,3,0.9999031934260075,0.0006638823961554128,-5.1481615195418815,5.0648168653644876e-05,3.189187610239367e-94,4.3590000519982015e-05,0.9999031934260075,2.568404818942018e-06
p5278_s0015,p5278,15,3,0.7775803583054758,0.32958370637999906,-7.124843574436423,5.2518948438998766e-05,8.642655214225027e-64,0.22236712274544806,0.7775803583054758,6.37380280682439e-13
p5278_s0016,p5278,16,2,0.9997795677829627,0.0012975793789147241,-4.610695222041875,2.1174978686006933e-06,5.3854318985766516e-52,0.9997795677829627,0.00021831471916871316,8.676306559243464e-19
p5279_s0001,p5279,1,4,0.9999914993865364,7.192746670184926e-05,-5.118396060747861,1.8504080057937563e-06,8.806306087293174e-82,1.5083129391429856e-06,5.141892518888384e-06,0.9999914993865364
p5279_s0002,p5279,2,3,0.9999843110241599,0.0001175921586739632,-4.224031060168062,1.568821588327037e-05,4.5484363796958906e-126,7.599498881666684e-10,0.9999843110241599,6.739995285862693e-15
p5279_s0003,p5279,3,3,0.526942000813525,0.43028724966031306,-6.336439243288278,8.590716520609977e-05,9.187101482071868e-75,0.4729720920212684,0.526942000813525,1.7173688687258104e-22
p5279_s0004,p5279,4,3,0.8278806372138896,0.2875805122744361,-7.2201263148602575,0.0005254565152245057,1.0105936121619697e-79,0.171590138363703,0.8278806372138896,3.767907183046722e-06
p5279_s0005,p5279,5,2,0.9986976882748542,0.006198123303970365,-5.329412654139806,3.125287604161813e-06,1.3950368889684177e-66,0.9986976882748542,0.0012991864375416315,7.633174373345135e-28
p528_s0001,p528,1,4,0.9999224177450389,0.0005464711134857075,-7.786533695547622,1.941726056109678e-05,1.314227203977498e-75,4.975776108117353e-05,8.407233319219296e-06,0.9999224177450389
p528_s0002,p528,2,3,0.570538728779747,0.42584654663504573,-6.999760198681827,0.00026332164735788166,6.800876039794015e-76,0.42919794495580144,0.570538728779747,4.6170941626789925e-09
p528_s0003,p528,3,0,1.0,-6.898203503520456e-16,-8.741585571697362,1.0,1.1536875731042334e-146,4.09664134633604e-52,4.920150325378268e-44,8.221457526687303e-35
p528_s0004,p528,4,0,1.0,-6.898203503516672e-16,-8.99188879109159,1.0,1.9342091727177797e-181,2.003625598901774e-40,1.762788762804828e-29,3.743315230627018e-33
p528_s0005,p528,5,3,0.9998918267161542,0.0006809810881797035,-7.490084135201479,0.00010817206238208525,2.741588407274062e-136,2.948198372122762e-14,0.9998918267161542,1.221434035852299e-09
p528_s0006,p528,6,1,0.999999999901581,1.4701737144044442e-09,-9.197749921967388,9.841816724342273e-11,0.999999999901581,1.1123125849950129e-19,1.4403658420380912e-16,2.943722594955483e-41
p5280_s0001,p5280,1,4,0.9999468611647082,0.0003659671347950455,-6.931206130187204,3.476238186357377e-06,6.8745393571225755e-146,1.2760886974184495e-16,4.966259710536419e-05,0.9999468611647082
p5280_s0002,p5280,2,0,1.0,-6.898203503520456e-16,-10.15698976455883,1.0,2.1286079858682263e-227,3.258750255276195e-50,2.7284148504413003e-33,6.47280597421242e-35
p5280_s0003,p5280,3,3,0.9997565801894798,0.0014096965019138813,-7.681990427246251,0.00024341981051614252,4.78420284939951e-168,5.215832895658742e-16,0.9997565801894798,3.2409174040230544e-15
p5280_s0004,p5280,4,0,1.0,-6.898203503520456e-16,-8.843483313082071,1.0,9.421766597268276e-183,1.0644124496534599e-53,1.0547506480386435e-43,1.5473732398397788e-46
p5280_s0005,p5280,5,2,0.9994591314456146,0.0028718428788341334,-3.8365735499800415,1.918130682892628e-06,5.198534574881378e-74,0.9994591314456146,0.0005389504237023944,1.3196547665907097e-22
p5280_s0006,p5280,6,3,0.9999844080746741,0.00012310797115662963,-4.647008091895613,1.0343415569089746e-05,1.1121823370272334e-105,5.24850975664172e-06,0.9999844080746741,3.466833178660766e-17
p5280_s0007,p5280,7,3,0.9999818452360634,0.00013442197171959497,-4.607143433696366,1.815466237525677e-05,1.1418241923863468e-137,1.0155286766746842e-10,0.9999818452360634,7.96502319637176e-15
p5280_s0008,p5280,8,3,0.9999700106700338,0.00021269404465816625,-5.083045847430541,2.998932787488904e-05,1.7862574108989187e-147,2.0861421344526366e-12,0.9999700106700338,5.265871785916427e-15
p5280_s0009,p5280,9,2,0.9992962277809656,0.003626599103623999,-4.621553277122756,3.974942323809999e-06,2.325431645840137e-83,0.9992962277809656,0.0006997972767106902,1.36196131677944e-21
p5280_s0010,p5280,10,3,0.9856939037635103,0.04667539482243364,-5.202400674250995,2.113886732002965e-05,1.860419507467716e-91,0.014284957369169602,0.9856939037635103,2.6060230534765047e-16
p5280_s0011,p5280,11,3,0.9999660476043999,0.0002385628652601545,-5.520195299340645,3.3864485743542245e-05,7.590157323919609e-110,8.790864175763801e-08,0.9999660476043999,1.2145204598245261e-12
p5280_s0012,p5280,12,3,0.7023388519051688,0.378765039043708,-6.911648010093776,7.896669656898072e-05,1.4275222049811897e-69,0.29758217950544685,0.7023388519051688,1.892815494644926e-09
p5280_s0013,p5280,13,2,0.999827759817339,0.0010422421608287985,-4.301291178944594,2.3575870555770618e-06,3.621416546122868e-55,0.999827759817339,0.0001698825956059537,4.6653048440393816e-17
p5280_s0014,p5280,14,2,0.9989782215549935,0.005016311350547212,-4.120387321365298,2.2483664964056644e-06,1.865217426952685e-71,0.9989782215549935,0.0010195300785098647,4.585271812303703e-24
p5280_s0015,p5280,15,3,0.9999892588117569,8.303709482432656e-05,-4.940943096459494,1.0740491033056567e-05,3.918973479600197e-120,6.97209723757116e-10,0.9999892588117569,2.1250744770381192e-16
p5280_s0016,p5280,16,3,0.9802004790785583,0.061640529684434335,-8.166970866246933,0.0003951369515607076,4.6190048939645166e-45,0.01940337676235509,0.9802004790785583,1.0072075264103615e-06
p5280_s0017,p5280,17,3,0.9999725526219984,0.00019650144525455975,-4.751417511833472,2.7372663904208107e-05,1.7601015980034838e-115,1.5596621705861008e-09,0.9999725526219984,7.315443549382742e-08
p5281_s0001,p5281,1,0,1.0,-6.898203503520456e-16,-32.665707769147296,1.0,0.0,0.0,1.647393e-318,7.479336923035582e-194
p5281_s0002,p5281,2,2,0.5596550117425355,0.42744334682445284,-7.690639462610385,0.00022454837307518726,4.326030798454414e-59,0.5596550117425355,0.44012018408204456,2.5580234425581595e-07
p5281_s0003,p5281,3,2,0.9989388158128804,0.005200877819459014,-9.20495990928127,7.072214635991044e-06,4.125567784603744e-37,0.9989388158128804,0.0010541119724831562,2.4213939010527968e-29
p5281_s0004,p5281,4,3,0.999489204716575,0.002722853582234015,-8.228307204491202,0.000510794977803982,7.093487886106508e-131,2.3861102300823194e-10,0.999489204716575,6.701007181166347e-11
p5281_s0005,p5281,5,3,0.6952307018362346,0.3848977403106827,-7.976143155781401,0.0006451344529879759,3.1031245222494725e-73,0.30412412838460084,0.6952307018362346,3.532617638628879e-08
p5281_s0006,p5281,6,3,0.8159208958918072,0.2974376839191652,-7.750873162799605,0.0001454936343277906,2.814442541525527e-61,0.18393361044708664,0.8159208958918072,2.6778560524104912e-11
p5281_s0007,p5281,7,3,0.9999697964713372,0.0002203682084090372,-6.885536963273848,2.704393032789715e-05,6.954306572349106e-69,3.159598330235955e-06,0.9999697964713372,4.635730934302894e-15
p5282_s0001,p5282,1,4,0.9999350242047487,0.0004510629447018058,-9.02045105286533,1.4520871063194837e-05,3.4840896642899507e-166,3.9554840941172e-19,5.0454924187551034e-05,0.9999350242047487
p5282_s0002,p5282,2,3,0.9997466753413341,0.0014607803329966945,-5.714185573054393,0.00025332452749792975,1.9549454625720912e-150,1.2505002644610078e-10,0.9997466753413341,6.1184080406831506e-12
p5282_s0003,p5282,3,0,1.0,-6.898203503520456e-16,-8.060982337178604,1.0,1.51161298626301e-176,9.335152284152376e-52,3.2640492479514675e-41,7.70530898215298e-36
p5282_s0004,p5282,4,3,0.9999736368511919,0.00018908713076436125,-4.885331086230322,2.6363136499696432e-05,1.2597335057328141e-142,1.2257191802204193e-11,0.9999736368511919,5.098336292319512e-14
p5282_s0005,p5282,5,0,1.0,-6.898203503520456e-16,-8.034297559174668,1.0,6.45838385388166e-187,1.0693941939532091e-58,3.3679020799341276e-46,2.445602519946113e-37
p5284_s0001,p5284,1,4,0.9999587926351097,0.0002874251971580338,-5.899623182704603,1.169942864277005e-06,1.086565130257504e-132,2.181437385992328e-15,4.003742202345257e-05,0.9999587926351097
p5284_s0002,p5284,2,3,0.9999302480627208,0.0004581217139715564,-7.037859917537311,6.975168024658801e-05,3.4833399612055903e-123,3.5109074586413495e-13,0.9999302480627208,2.566812896765777e-10
p5284_s0003,p5284,3,3,0.9999785843800095,0.00015639221858250219,-4.670588555395336,2.1411486411929315e-05,2.3078671054369227e-108,3.860427107491131e-09,0.9999785843800095,2.7315102972075574e-10
p5284_s0004,p5284,4,3,0.9999695992796709,0.00021583795543811404,-3.737888652717869,3.0281740242998063e-05,2.2307234432629224e-123,1.1897951769178877e-07,0.9999695992796709,5.683595957244489e-13
