session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3
p8396_s0002,p8396,2,2,0.9999999999657674,6.246630096184091e-10,-3.9538523823955773,1.3015716658388675e-14,1.675306001434257e-12,0.9999999999657674,3.254441464340549e-11
p8396_s0003,p8396,3,3,1.0,-8.008566259537291e-16,-15.144565024662105,2.454601006984414e-47,3.207057944090742e-35,2.056774858394e-100,1.0
p8397_s0001,p8397,1,1,0.999952705023651,0.00037953453627706415,-8.50046833127387,1.8585760214537473e-06,0.999952705023651,4.7678432413465557e-101,4.543640032794732e-05
p8398_s0001,p8398,1,1,0.9832800719452484,0.06157238774542544,-10.988208162641088,0.016664061640994904,0.9832800719452484,1.026447620488854e-51,5.586641375642678e-05
p8399_s0001,p8399,1,2,0.9999999877648094,1.7130691259489851e-07,-13.00524095230909,1.2668607834449144e-11,5.472229851540804e-10,0.9999999877648094,1.1675299511001734e-08
p840_s0001,p840,1,1,0.9994781612317154,0.003362115308797728,-9.073486256868804,0.00045741335499801047,0.9994781612317154,4.265543436209953e-77,6.442541328637895e-05
p840_s0002,p840,2,1,0.99997599928216,0.00020149796826853097,-5.574760864746346,2.9140450749964166e-09,0.99997599928216,9.935393841287604e-130,2.3997803795206224e-05
p840_s0003,p840,3,0,0.9991125819469124,0.005144821207496227,-3.8413714707080433,0.9991125819469124,0.0008862139769332388,1.1909644016920973e-73,1.2040761543021309e-06
p840_s0004,p840,4,1,0.9999549485255828,0.0003800829409781175,-4.312442045134731,2.4813656010319388e-05,0.9999549485255828,1.0055264753642587e-104,2.0237818406600484e-05
p840_s0005,p840,5,0,0.9998824859383062,0.000857961459169939,-4.863819300935714,0.9998824859383062,0.00011590535574967197,1.5668331231374595e-43,1.6087059441276268e-06
p840_s0006,p840,6,0,0.9998971638664617,0.0007589687617839384,-4.324843332669724,0.9998971638664617,0.00010196084938824978,1.4207308390940884e-62,8.752841498351994e-07
p840_s0007,p840,7,1,0.999975191345751,0.00021494653332825755,-6.872140923788706,3.498258498910294e-06,0.999975191345751,2.1216110523072265e-86,2.1310395750509726e-05
p840_s0008,p840,8,0,0.9997256316825769,0.0018278696461871767,-4.390654055220225,0.9997256316825769,0.00027282592379215955,2.478466048110522e-52,1.5423936310189017e-06
p840_s0009,p840,9,1,0.9999769820813136,0.00019755516067642635,-6.138914223733388,1.3140459017089263e-06,0.9999769820813136,3.580096549824837e-94,2.170387278474196e-05
